StrmLev,stream_id,fpbFtrTy,fpbFPasSta,cost,pass_score
2,106,Bridge,Unknown,370171,0.1
2,112,Culvert,Unknown,108847.2,0.1
2,118,Bridge,Unknown,370171,0.1
2,119,Falls,UnkAnad,455041.93,0.5
2,127,Bridge,Unknown,370171,0.1
2,128,Culvert,UnkAnad,108847.2,0.1
2,128,Culvert,UnkAnad,108847.2,0.1
2,128,Culvert,Passable,108847.2,1
2,135,Bridge,Unknown,370171,0.1
2,135,Culvert,Passable,108847.2,1
2,155,Dam,Unknown,487195.2,0.1
2,172,Falls,Partial,455041.93,0.5
2,172,Culvert,Partial,108847.2,0.5
2,172,Culvert,Partial,108847.2,0.5
2,196,Culvert,UnkAnad,108847.2,0.1
2,216,Culvert,Unknown,108847.2,0.1
2,287,Culvert,Passable,108847.2,1
2,319,Falls,Blocked,455041.93,0.1
2,340,Culvert,Unknown,108847.2,0.1
3,530,Culvert,Unknown,108847.2,0.1
3,552,Culvert,UnkAnad,108847.2,0.1
3,552,Culvert,UnkAnad,108847.2,0.1
3,552,Culvert,UnkAnad,108847.2,0.1
3,552,Bridge,Unknown,370171,0.1
3,552,Culvert,UnkAnad,108847.2,0.1
3,552,Culvert,Partial,108847.2,0.5
3,552,Culvert,Partial,108847.2,0.5
3,554,Culvert,Partial,108847.2,0.5
3,555,Bridge,Unknown,370171,0.1
3,555,Bridge,Passable,370171,1
3,555,Bridge,Passable,370171,1
3,555,Bridge,Passable,370171,1
3,558,Culvert,UnkAnad,108847.2,0.1
3,558,Culvert,UnkAnad,108847.2,0.1
3,558,Culvert,Blocked,108847.2,0.1
3,559,Culvert,UnkAnad,108847.2,0.1
3,559,Culvert,UnkAnad,108847.2,0.1
3,559,Culvert,Partial,108847.2,0.5
3,559,Culvert,Partial,108847.2,0.5
3,560,Culvert,Unknown,108847.2,0.1
3,564,Culvert,UnkAnad,108847.2,0.1
3,564,Culvert,UnkAnad,108847.2,0.1
3,564,Culvert,UnkAnad,108847.2,0.1
3,564,Culvert,UnkAnad,108847.2,0.1
3,564,Culvert,UnkAnad,108847.2,0.1
3,564,Culvert,UnkAnad,108847.2,0.1
3,564,Culvert,UnkAnad,108847.2,0.1
3,564,Culvert,UnkAnad,108847.2,0.1
3,564,Culvert,UnkAnad,108847.2,0.1
3,564,Culvert,UnkAnad,108847.2,0.1
3,564,Culvert,UnkAnad,108847.2,0.1
3,564,Culvert,UnkAnad,108847.2,0.1
3,564,Culvert,UnkAnad,108847.2,0.1
3,564,Bridge,Unknown,370171,0.1
3,564,Culvert,UnkAnad,108847.2,0.1
3,564,Culvert,Partial,108847.2,0.5
3,564,Dam,Blocked,487195.2,0.1
3,564,Culvert,Partial,108847.2,0.5
3,566,Falls,UnkAnad,455041.93,0.5
3,569,Culvert,UnkAnad,108847.2,0.1
3,569,Culvert,Unknown,108847.2,0.1
3,569,CascadeGradientVelocity,Blocked,455041.93,0.1
3,571,Culvert,UnkAnad,108847.2,0.1
3,573,Falls,Blocked,455041.93,0.1
3,574,Ford,UnkAnad,108847.2,0.5
3,574,Ford,UnkAnad,108847.2,0.5
3,574,Culvert,UnkAnad,108847.2,0.1
3,574,Culvert,UnkAnad,108847.2,0.1
3,574,Culvert,UnkAnad,108847.2,0.1
3,574,Culvert,UnkAnad,108847.2,0.1
3,574,Culvert,Passable,108847.2,1
3,585,Bridge,Unknown,370171,0.1
3,592,Culvert,Partial,108847.2,0.5
3,595,Culvert,Passable,108847.2,1
3,604,Culvert,Blocked,108847.2,0.1
3,612,Culvert,Blocked,108847.2,0.1
3,614,Culvert,Unknown,108847.2,0.1
3,618,Culvert,Passable,108847.2,1
3,619,Culvert,Partial,108847.2,0.5
3,619,Culvert,Partial,108847.2,0.5
3,632,Falls,UnkAnad,455041.93,0.5
3,632,Falls,Blocked,455041.93,0.1
3,637,Culvert,Passable,108847.2,1
3,648,Culvert,Blocked,108847.2,0.1
3,649,Culvert,Passable,108847.2,1
3,652,Culvert,Partial,108847.2,0.5
3,652,Culvert,Partial,108847.2,0.5
3,653,Bridge,Passable,370171,1
3,678,Culvert,UnkAnad,108847.2,0.1
3,678,Culvert,Passable,108847.2,1
3,679,Falls,Unknown,455041.93,0.5
3,679,Falls,Unknown,455041.93,0.5
3,683,Culvert,UnkAnad,108847.2,0.1
3,687,Culvert,UnkAnad,108847.2,0.1
3,687,Culvert,Passable,108847.2,1
3,689,Culvert,Unknown,108847.2,0.1
3,690,Culvert,Partial,108847.2,0.5
3,709,Culvert,Passable,108847.2,1
3,711,Culvert,Blocked,108847.2,0.1
3,729,Culvert,Partial,108847.2,0.5
3,738,Culvert,Partial,108847.2,0.5
3,761,Falls,Blocked,455041.93,0.1
3,778,Falls,Blocked,455041.93,0.1
3,792,Culvert,Passable,108847.2,1
3,810,Culvert,Partial,108847.2,0.5
3,898,Culvert,Passable,108847.2,1
3,959,Culvert,UnkAnad,108847.2,0.1
3,1096,WeirSill,Partial,0,0.5
3,1151,Culvert,UnkAnad,108847.2,0.1
3,1279,Culvert,Passable,108847.2,1
3,1365,Culvert,Unknown,108847.2,0.1
3,1382,Culvert,Unknown,108847.2,0.1
3,1384,Culvert,Blocked,108847.2,0.1
3,1394,Culvert,UnkAnad,108847.2,0.1
3,1403,Culvert,Partial,108847.2,0.5
3,1413,Culvert,Unknown,108847.2,0.1
3,1417,Culvert,UnkAnad,108847.2,0.1
3,1420,Culvert,Unknown,108847.2,0.1
3,1420,Culvert,Partial,108847.2,0.5
3,1477,Culvert,Passable,108847.2,1
3,1503,Culvert,Blocked,108847.2,0.1
3,1547,Culvert,Blocked,108847.2,0.1
3,1562,TideGate,UnkAnad,77617.39,0.5
4,1708,Falls,UnkAnad,455041.93,0.5
4,1766,Culvert,Blocked,108847.2,0.1
4,1831,Ford,UnkAnad,108847.2,0.5
4,1831,Ford,UnkAnad,108847.2,0.5
4,1852,Culvert,UnkAnad,108847.2,0.1
4,1957,Falls,Unknown,455041.93,0.5
4,2076,Culvert,Blocked,108847.2,0.1
4,2088,Culvert,Unknown,108847.2,0.1
4,2092,Culvert,UnkAnad,108847.2,0.1
4,2100,Culvert,Passable,108847.2,1
4,2104,Culvert,Passable,108847.2,1
4,2111,Culvert,Unknown,108847.2,0.1
4,2112,Culvert,Passable,108847.2,1
4,2129,Culvert,Partial,108847.2,0.5
4,2137,Culvert,Passable,108847.2,1
4,2139,Culvert,Partial,108847.2,0.5
4,2139,Culvert,Partial,108847.2,0.5
4,2139,Culvert,Partial,108847.2,0.5
4,2139,Culvert,Partial,108847.2,0.5
4,2139,Culvert,Partial,108847.2,0.5
4,2154,Culvert,Partial,108847.2,0.5
4,2154,Culvert,Partial,108847.2,0.5
4,2161,Culvert,Passable,108847.2,1
4,2191,Culvert,Partial,108847.2,0.5
4,2191,Culvert,Partial,108847.2,0.5
4,2203,Bridge,Unknown,370171,0.1
4,2207,Culvert,Partial,108847.2,0.5
4,2221,Culvert,Passable,108847.2,1
4,2224,Culvert,Passable,108847.2,1
4,2236,Falls,Blocked,455041.93,0.1
4,2254,Culvert,Blocked,108847.2,0.1
4,2284,Culvert,Blocked,108847.2,0.1
4,2287,Culvert,Blocked,108847.2,0.1
4,2308,Culvert,Partial,108847.2,0.5
4,2310,Culvert,Unknown,108847.2,0.1
4,2317,Culvert,Partial,108847.2,0.5
4,2511,Culvert,UnkAnad,108847.2,0.1
4,2523,Culvert,UnkAnad,108847.2,0.1
4,2588,Bridge,Unknown,370171,0.1
4,2725,Falls,UnkAnad,455041.93,0.5
4,2771,Bridge,Passable,370171,1
4,2978,Falls,Blocked,455041.93,0.1
4,3070,Falls,Blocked,455041.93,0.1
4,3078,Culvert,Unknown,108847.2,0.1
4,3171,Falls,Unknown,455041.93,0.5
4,3214,Culvert,UnkAnad,108847.2,0.1
4,3242,Bridge,Passable,370171,1
5,3732,Culvert,Blocked,108847.2,0.1
6,3970,Culvert,Blocked,108847.2,0.1
5,4215,Culvert,Passable,108847.2,1
5,4480,Culvert,Blocked,108847.2,0.1
5,4573,Culvert,Partial,108847.2,0.5
5,4639,Culvert,Blocked,108847.2,0.1
6,4712,Culvert,Blocked,108847.2,0.1
6,4719,Culvert,Passable,108847.2,1
