stream_ID,fpbFtrTy,fpbFPasSta,cost,pass_score,beta_pass
20289,Culvert,Passable,108847.2,1,
20290,Culvert,Passable,108847.2,1,
20330,Culvert,Partial,108847.2,0.5,
20343,Culvert,Passable,108847.2,1,
20349,Culvert,Passable,108847.2,1,
20370,Culvert,Passable,108847.2,1,
20411,Culvert,Partial,108847.2,0.5,
20424,Culvert,Partial,108847.2,0.5,
20425,Culvert,Partial,108847.2,0.5,
20427,Culvert,Partial,108847.2,0.5,
20476,Ford,Unknown,108847.2,0.5,
20476,Falls,Unknown,455041.93,0.5,
20476,Bridge,Passable,370171,1,
20477,Bridge,Passable,370171,1,
20478,Culvert,Partial,108847.2,0.5,
20500,Bridge,Passable,370171,1,
20508,Bridge,Passable,370171,1,
20562,Culvert,Partial,108847.2,0.5,
21065,Falls,UnkAnad,455041.93,0.5,
21065,Falls,UnkAnad,455041.93,0.5,
21067,Falls,UnkAnad,455041.93,0.5,
21067,Falls,Unknown,455041.93,0.5,
21068,Falls,Unknown,455041.93,0.5,
21187,Falls,Unknown,455041.93,0.5,
21313,Falls,UnkAnad,455041.93,0.5,
22425,Culvert,Partial,108847.2,0.5,
22797,Culvert,Partial,108847.2,0.5,
23218,CascadeGradientVelocity,Partial,455041.93,0.5,
23442,Falls,Partial,455041.93,0.5,
23487,CascadeGradientVelocity,Partial,455041.93,0.5,
23703,CascadeGradientVelocity,Partial,455041.93,0.5,
23782,Culvert,Partial,108847.2,0.5,
23803,Culvert,Partial,108847.2,0.5,
23809,Bridge,Passable,370171,1,
23812,Bridge,Passable,370171,1,
23849,Bridge,Passable,370171,1,
24176,Culvert,Partial,108847.2,0.5,
24406,Culvert,Partial,108847.2,0.5,
24445,Culvert,Passable,108847.2,1,
24454,Bridge,Passable,370171,1,
24841,Culvert,Partial,108847.2,0.5,
24923,Culvert,Passable,108847.2,1,
25176,Bridge,Passable,370171,1,
25186,Culvert,Partial,108847.2,0.5,
25211,Culvert,Partial,108847.2,0.5,
25246,Culvert,Partial,108847.2,0.5,
25532,Culvert,Partial,108847.2,0.5,
25548,Culvert,Partial,108847.2,0.5,
25565,Culvert,Partial,108847.2,0.5,
25607,Culvert,Partial,108847.2,0.5,
25666,Culvert,Partial,108847.2,0.5,
25666,Bridge,Passable,370171,1,
25875,Culvert,Partial,108847.2,0.5,
25945,Culvert,Partial,108847.2,0.5,
26112,Culvert,Partial,108847.2,0.5,
26136,Culvert,Partial,108847.2,0.5,
26137,Culvert,Partial,108847.2,0.5,
26141,Culvert,Partial,108847.2,0.5,
26177,Culvert,Partial,108847.2,0.5,
26184,Culvert,Partial,108847.2,0.5,
26551,TideGate,UnkAnad,77617.39,0.5,
26551,Culvert,Passable,108847.2,1,
26552,Culvert,Partial,108847.2,0.5,
26577,Culvert,Partial,108847.2,0.5,
26577,Culvert,Partial,108847.2,0.5,
26607,Falls,Unknown,455041.93,0.5,
26705,Culvert,Partial,108847.2,0.5,
26726,Bridge,Passable,370171,1,
26730,Dam,Partial,487195.2,0.5,
26732,Falls,Partial,455041.93,0.5,
26760,Bridge,Passable,370171,1,
26771,Bridge,Passable,370171,1,
26776,Falls,Unknown,455041.93,0.5,
26776,Bridge,Passable,370171,1,
26844,Culvert,Passable,108847.2,1,
26850,Bridge,Passable,370171,1,
26856,Culvert,Passable,108847.2,1,
26862,Culvert,Passable,108847.2,1,
26868,Culvert,Passable,108847.2,1,
26890,Culvert,Partial,108847.2,0.5,
26916,Culvert,Partial,108847.2,0.5,
26917,Culvert,Partial,108847.2,0.5,
26922,Culvert,Partial,108847.2,0.5,
26951,Culvert,Partial,108847.2,0.5,
26986,Culvert,Partial,108847.2,0.5,
27045,Bridge,Passable,370171,1,
27046,Bridge,Passable,370171,1,
27062,Culvert,Passable,108847.2,1,
27066,Culvert,Passable,108847.2,1,
27066,Culvert,Partial,108847.2,0.5,
27073,Culvert,Partial,108847.2,0.5,
27074,Culvert,Partial,108847.2,0.5,
27076,Culvert,Partial,108847.2,0.5,
27196,Culvert,Partial,108847.2,0.5,
27209,Bridge,Passable,370171,1,
27245,Culvert,Partial,108847.2,0.5,
27245,Culvert,Partial,108847.2,0.5,
27255,Culvert,Passable,108847.2,1,
27265,Culvert,Passable,108847.2,1,
27270,Culvert,Passable,108847.2,1,
27272,Culvert,Passable,108847.2,1,
27314,Bridge,Passable,370171,1,
27559,Bridge,Passable,370171,1,
27560,Falls,UnkAnad,455041.93,0.5,
27560,Culvert,Passable,108847.2,1,
27560,Bridge,Passable,370171,1,
27561,Culvert,Partial,108847.2,0.5,
27563,Bridge,Passable,370171,1,
27565,Bridge,Passable,370171,1,
27568,Culvert,Partial,108847.2,0.5,
27591,Bridge,Passable,370171,1,
27607,Culvert,Partial,108847.2,0.5,
27632,Culvert,Passable,108847.2,1,
27632,Culvert,Passable,108847.2,1,
27634,Culvert,Passable,108847.2,1,
27645,Culvert,Passable,108847.2,1,
27646,Culvert,Passable,108847.2,1,
27650,Culvert,Passable,108847.2,1,
27675,Culvert,Passable,108847.2,1,
27689,Culvert,Passable,108847.2,1,
27714,Culvert,Partial,108847.2,0.5,
27716,Culvert,Passable,108847.2,1,
27716,Culvert,Passable,108847.2,1,
27717,Culvert,Passable,108847.2,1,
27717,Bridge,Passable,370171,1,
27717,Bridge,Passable,370171,1,
27718,Bridge,Passable,370171,1,
27718,Culvert,Passable,108847.2,1,
27893,Culvert,Partial,108847.2,0.5,
27928,Bridge,Passable,370171,1,
27960,Culvert,Passable,108847.2,1,
27969,Bridge,Passable,370171,1,
27979,Culvert,Passable,108847.2,1,
27996,Bridge,Passable,370171,1,
27997,Culvert,Passable,108847.2,1,
28012,Culvert,Passable,108847.2,1,
28012,Culvert,Partial,108847.2,0.5,
28017,Culvert,Partial,108847.2,0.5,
28049,Culvert,Partial,108847.2,0.5,
28070,Falls,UnkAnad,455041.93,0.5,
28071,Culvert,Partial,108847.2,0.5,
28071,Culvert,Partial,108847.2,0.5,
28072,Culvert,Partial,108847.2,0.5,
28072,Culvert,Partial,108847.2,0.5,
28093,Culvert,Partial,108847.2,0.5,
28093,Culvert,Partial,108847.2,0.5,
28158,Dam,Partial,487195.2,0.5,
28196,Culvert,Passable,108847.2,1,
28205,Culvert,Passable,108847.2,1,
28207,Culvert,Passable,108847.2,1,
28282,Culvert,Passable,108847.2,1,
28292,Culvert,Passable,108847.2,1,
28310,Culvert,Passable,108847.2,1,
28310,Culvert,Passable,108847.2,1,
28482,Culvert,Passable,108847.2,1,
28487,Culvert,Passable,108847.2,1,
28487,Culvert,Passable,108847.2,1,
28513,Culvert,Passable,108847.2,1,
28615,Culvert,Passable,108847.2,1,
28615,Culvert,Passable,108847.2,1,
28673,Culvert,Passable,108847.2,1,
28735,Bridge,Passable,370171,1,
28773,Culvert,Partial,108847.2,0.5,
28780,Culvert,Partial,108847.2,0.5,
28826,Culvert,Partial,108847.2,0.5,
28876,Culvert,Partial,108847.2,0.5,
28941,Dam,Partial,487195.2,0.5,
28966,Culvert,Partial,108847.2,0.5,
29140,Culvert,Partial,108847.2,0.5,
29162,Culvert,Passable,108847.2,1,
29178,Culvert,Passable,108847.2,1,
29184,Culvert,Passable,108847.2,1,
29213,Culvert,Partial,108847.2,0.5,
29286,Culvert,Partial,108847.2,0.5,
29294,Culvert,Partial,108847.2,0.5,
29298,Culvert,Passable,108847.2,1,
29298,Bridge,Passable,370171,1,
29325,Falls,UnkAnad,455041.93,0.5,
29325,Bridge,Passable,370171,1,
29328,Bridge,Passable,370171,1,
29379,Bridge,Passable,370171,1,
29395,Bridge,Passable,370171,1,
29408,Culvert,Partial,108847.2,0.5,
29427,Culvert,Passable,108847.2,1,
29442,Culvert,Passable,108847.2,1,
29720,Falls,UnkAnad,455041.93,0.5,
29720,Bridge,Passable,370171,1,
29720,Culvert,Passable,108847.2,1,
29771,Culvert,Partial,108847.2,0.5,
29894,Falls,UnkAnad,455041.93,0.5,
29894,Culvert,Partial,108847.2,0.5,
29894,Culvert,Partial,108847.2,0.5,
29962,TideGate,UnkAnad,77617.39,0.5,
29962,Bridge,Passable,370171,1,
29995,Bridge,Passable,370171,1,
29996,Bridge,Passable,370171,1,
30001,Bridge,Passable,370171,1,
30009,Bridge,Passable,370171,1,
30017,TideGate,UnkAnad,77617.39,0.5,
30033,TideGate,UnkAnad,77617.39,0.5,
30033,Culvert,Partial,108847.2,0.5,
30033,Culvert,Partial,108847.2,0.5,
30047,Culvert,Partial,108847.2,0.5,
30185,TideGate,UnkAnad,77617.39,0.5,
30244,Bridge,Passable,370171,1,
30279,Culvert,Passable,108847.2,1,
30438,Culvert,Partial,108847.2,0.5,
30467,Culvert,Partial,108847.2,0.5,
30478,TideGate,UnkAnad,77617.39,0.5,
30480,TideGate,UnkAnad,77617.39,0.5,
30480,TideGate,UnkAnad,77617.39,0.5,
30481,Culvert,Partial,108847.2,0.5,
30577,Culvert,Partial,108847.2,0.5,
30807,TideGate,Partial,77617.39,0.5,
30807,TideGate,Partial,77617.39,0.5,
30807,TideGate,Partial,77617.39,0.5,
30807,TideGate,Partial,77617.39,0.5,
30807,TideGate,Partial,77617.39,0.5,
30807,Bridge,Passable,370171,1,
30819,Culvert,Passable,108847.2,1,
30820,Culvert,Partial,108847.2,0.5,
30829,TideGate,UnkAnad,77617.39,0.5,
30829,Culvert,Passable,108847.2,1,
30829,Culvert,Partial,108847.2,0.5,
30830,Culvert,Partial,108847.2,0.5,
30841,Culvert,Partial,108847.2,0.5,
30842,Culvert,Partial,108847.2,0.5,
30877,Culvert,Passable,108847.2,1,
30879,Culvert,Passable,108847.2,1,
30879,Culvert,Partial,108847.2,0.5,
30879,Culvert,Partial,108847.2,0.5,
30880,Culvert,Passable,108847.2,1,
30891,Culvert,Passable,108847.2,1,
30892,Culvert,Partial,108847.2,0.5,
30935,Culvert,Passable,108847.2,1,
30936,Culvert,Passable,108847.2,1,
30937,Culvert,Passable,108847.2,1,
30949,Culvert,Passable,108847.2,1,
30951,Culvert,Partial,108847.2,0.5,
30951,Culvert,Partial,108847.2,0.5,
30963,Culvert,Partial,108847.2,0.5,
30967,Culvert,Partial,108847.2,0.5,
31054,Culvert,Partial,108847.2,0.5,
31081,Dam,Partial,487195.2,0.5,
31081,Bridge,Passable,370171,1,
31082,Culvert,Passable,108847.2,1,
31082,Culvert,Passable,108847.2,1,
31082,Culvert,Passable,108847.2,1,
31118,Culvert,Passable,108847.2,1,
31132,Culvert,Passable,108847.2,1,
31188,Culvert,Passable,108847.2,1,
31189,Bridge,Passable,370171,1,
31189,Culvert,Passable,108847.2,1,
31200,Culvert,Partial,108847.2,0.5,
31201,Culvert,Partial,108847.2,0.5,
31218,Culvert,Partial,108847.2,0.5,
31218,Culvert,Partial,108847.2,0.5,
31218,Culvert,Partial,108847.2,0.5,
