stream_ID,fpbFtrTy,fpbFPasSta,cost,pass_score,beta_pass
6494,Falls,UnkAnad,455041.93,0.5,
6879,Falls,UnkAnad,455041.93,0.5,
6918,Culvert,Passable,108847.2,1,
6952,TideGate,UnkAnad,77617.39,0.5,
7079,Falls,Unknown,455041.93,0.5,
7079,Falls,Unknown,455041.93,0.5,
7079,Falls,Unknown,455041.93,0.5,
7079,Bridge,Passable,370171,1,
7103,Culvert,Passable,108847.2,1,
7110,Falls,Partial,455041.93,0.5,
7293,Culvert,Passable,108847.2,1,
7315,Culvert,Passable,108847.2,1,
7347,Culvert,Partial,108847.2,0.5,
7374,Culvert,Passable,108847.2,1,
7426,Falls,UnkAnad,455041.93,0.5,
7441,Falls,UnkAnad,455041.93,0.5,
7441,Culvert,Partial,108847.2,0.5,
7441,Culvert,Passable,108847.2,1,
7514,Culvert,Partial,108847.2,0.5,
7529,Culvert,Partial,108847.2,0.5,
7529,Culvert,Passable,108847.2,1,
7778,Culvert,Passable,108847.2,1,
7793,Falls,Unknown,455041.93,0.5,
7843,Ford,UnkAnad,108847.2,0.5,
8943,Culvert,Partial,108847.2,0.5,
8977,Culvert,Passable,108847.2,1,
9028,Falls,Unknown,455041.93,0.5,
9028,Falls,UnkAnad,455041.93,0.5,
9036,Culvert,Partial,108847.2,0.5,
9235,Culvert,Partial,108847.2,0.5,
9240,Falls,UnkAnad,455041.93,0.5,
9240,Falls,UnkAnad,455041.93,0.5,
9240,Falls,UnkAnad,455041.93,0.5,
9240,Falls,Unknown,455041.93,0.5,
9240,Falls,Unknown,455041.93,0.5,
9240,Falls,Unknown,455041.93,0.5,
9240,Falls,Unknown,455041.93,0.5,
9486,Culvert,Passable,108847.2,1,
9558,Culvert,Partial,108847.2,0.5,
9575,Falls,Unknown,455041.93,0.5,
9575,Falls,Unknown,455041.93,0.5,
9718,Falls,UnkAnad,455041.93,0.5,
9782,Culvert,Passable,108847.2,1,
9790,Culvert,Passable,108847.2,1,
9840,Falls,Unknown,455041.93,0.5,
10073,Culvert,Partial,108847.2,0.5,
10076,Falls,Unknown,455041.93,0.5,
10170,TideGate,UnkAnad,77617.39,0.5,
10380,Culvert,Partial,108847.2,0.5,
10381,Culvert,Partial,108847.2,0.5,
10619,Culvert,Passable,108847.2,1,
10633,Falls,Partial,455041.93,0.5,
10650,Falls,UnkAnad,455041.93,0.5,
11261,Falls,Partial,455041.93,0.5,
11316,Culvert,Passable,108847.2,1,
11528,WeirSill,Partial,0,0.5,
11568,TideGate,UnkAnad,77617.39,0.5,
11576,Culvert,Partial,108847.2,0.5,
11671,Falls,Unknown,455041.93,0.5,
11843,Falls,UnkAnad,455041.93,0.5,
11968,Falls,UnkAnad,455041.93,0.5,
12248,Culvert,Partial,108847.2,0.5,
12374,Culvert,Partial,108847.2,0.5,
12722,Culvert,Partial,108847.2,0.5,
12975,Culvert,Passable,108847.2,1,
13380,Culvert,Passable,108847.2,1,
13518,Culvert,Partial,108847.2,0.5,
13529,Culvert,Passable,108847.2,1,
13701,Culvert,Partial,108847.2,0.5,
13741,Falls,UnkAnad,455041.93,0.5,
14034,Falls,Unknown,455041.93,0.5,
14085,TideGate,UnkAnad,77617.39,0.5,
14276,TideGate,UnkAnad,77617.39,0.5,
14357,Falls,UnkAnad,455041.93,0.5,
14372,Culvert,Passable,108847.2,1,
14642,Falls,UnkAnad,455041.93,0.5,
14646,Culvert,Passable,108847.2,1,
14847,Culvert,Passable,108847.2,1,
14883,Culvert,Partial,108847.2,0.5,
15013,Dam,Partial,487195.2,0.5,
15203,Falls,Partial,455041.93,0.5,
15241,Dam,Partial,487195.2,0.5,
15484,Culvert,Partial,108847.2,0.5,
15671,Culvert,Passable,108847.2,1,
15754,Culvert,Partial,108847.2,0.5,
15884,Culvert,Passable,108847.2,1,
16342,Culvert,Partial,108847.2,0.5,
16400,Culvert,Partial,108847.2,0.5,
16504,Falls,Unknown,455041.93,0.5,
16504,Falls,Unknown,455041.93,0.5,
17167,Culvert,Partial,108847.2,0.5,
17263,Bridge,Passable,370171,1,
17311,Culvert,Partial,108847.2,0.5,
17369,Culvert,Partial,108847.2,0.5,
17426,Culvert,Partial,108847.2,0.5,
17819,Falls,UnkAnad,455041.93,0.5,
17902,Culvert,Partial,108847.2,0.5,
17935,Culvert,Passable,108847.2,1,
18592,Dam,Partial,487195.2,0.5,
18675,Falls,Unknown,455041.93,0.5,
18772,Culvert,Partial,108847.2,0.5,
19427,Culvert,Partial,108847.2,0.5,
19427,Dam,Partial,487195.2,0.5,
19548,TideGate,UnkAnad,77617.39,0.5,
19622,Culvert,Partial,108847.2,0.5,
19700,Culvert,Partial,108847.2,0.5,
19715,Culvert,Passable,108847.2,1,
20300,Culvert,Partial,108847.2,0.5,
20557,Culvert,Passable,108847.2,1,
20558,TideGate,UnkAnad,77617.39,0.5,
20558,TideGate,UnkAnad,77617.39,0.5,
20658,Culvert,Passable,108847.2,1,
20675,Falls,UnkAnad,455041.93,0.5,
21010,Culvert,Passable,108847.2,1,
21412,Falls,Unknown,455041.93,0.5,
21446,Culvert,Passable,108847.2,1,
21506,Falls,Unknown,455041.93,0.5,
21777,Falls,UnkAnad,455041.93,0.5,
22073,Falls,Unknown,455041.93,0.5,
22116,Culvert,Passable,108847.2,1,
22194,Falls,UnkAnad,455041.93,0.5,
22205,Falls,Unknown,455041.93,0.5,
22572,TideGate,UnkAnad,77617.39,0.5,
22669,CascadeGradientVelocity,Partial,455041.93,0.5,
22723,Culvert,Passable,108847.2,1,
22780,Dam,Partial,487195.2,0.5,
23882,Culvert,Passable,108847.2,1,
23919,CascadeGradientVelocity,Partial,455041.93,0.5,
24105,Culvert,Passable,108847.2,1,
24468,TideGate,UnkAnad,77617.39,0.5,
24571,Culvert,Passable,108847.2,1,
25423,Culvert,Passable,108847.2,1,
25627,Culvert,Partial,108847.2,0.5,
25920,Falls,UnkAnad,455041.93,0.5,
26373,Culvert,Partial,108847.2,0.5,
26709,Falls,Unknown,455041.93,0.5,
27127,Culvert,Partial,108847.2,0.5,
27168,Falls,Unknown,455041.93,0.5,
28054,TideGate,UnkAnad,77617.39,0.5,
28574,Culvert,Partial,108847.2,0.5,
28967,Falls,Unknown,455041.93,0.5,
29369,Culvert,Partial,108847.2,0.5,
29402,Culvert,Passable,108847.2,1,
29670,Culvert,Passable,108847.2,1,
30008,Falls,UnkAnad,455041.93,0.5,
30156,Bridge,Passable,370171,1,
30306,Culvert,Passable,108847.2,1,
