stream_ID,fpbFtrTy,fpbFPasSta,cost,pass_score,beta_pass
403,Culvert,Partial,108847.2,0.5,
403,Culvert,Partial,108847.2,0.5,
417,Culvert,Partial,108847.2,0.5,
426,Falls,UnkAnad,455041.93,0.5,
433,Culvert,Passable,108847.2,1,
445,Culvert,Passable,108847.2,1,
450,Culvert,Partial,108847.2,0.5,
450,Culvert,Partial,108847.2,0.5,
450,Bridge,Passable,370171,1,
450,Bridge,Passable,370171,1,
486,Culvert,Partial,108847.2,0.5,
493,Bridge,Passable,370171,1,
493,Falls,UnkAnad,455041.93,0.5,
502,Culvert,Passable,108847.2,1,
511,Culvert,Partial,108847.2,0.5,
511,Falls,UnkAnad,455041.93,0.5,
568,Culvert,Partial,108847.2,0.5,
577,Culvert,Partial,108847.2,0.5,
610,Culvert,Partial,108847.2,0.5,
618,Culvert,Partial,108847.2,0.5,
651,Bridge,Passable,370171,1,
651,Bridge,Passable,370171,1,
651,Bridge,Passable,370171,1,
651,Bridge,Passable,370171,1,
651,Culvert,Partial,108847.2,0.5,
651,Culvert,Partial,108847.2,0.5,
710,Dam,Partial,487195.2,0.5,
713,Bridge,Passable,370171,1,
748,Culvert,Partial,108847.2,0.5,
748,Culvert,Partial,108847.2,0.5,
753,Culvert,Partial,108847.2,0.5,
767,Culvert,Partial,108847.2,0.5,
767,Culvert,Partial,108847.2,0.5,
773,Falls,Partial,455041.93,0.5,
773,Falls,UnkAnad,455041.93,0.5,
820,Culvert,Passable,108847.2,1,
826,Bridge,Passable,370171,1,
839,Culvert,Partial,108847.2,0.5,
855,Culvert,Partial,108847.2,0.5,
876,Culvert,Passable,108847.2,1,
905,Culvert,Partial,108847.2,0.5,
946,Culvert,Partial,108847.2,0.5,
946,Dam,Partial,487195.2,0.5,
963,Bridge,Passable,370171,1,
963,Culvert,Passable,108847.2,1,
977,Culvert,Partial,108847.2,0.5,
989,Culvert,Partial,108847.2,0.5,
989,Culvert,Partial,108847.2,0.5,
1051,Culvert,Partial,108847.2,0.5,
1097,Culvert,Passable,108847.2,1,
1097,Bridge,Passable,370171,1,
1097,Culvert,Partial,108847.2,0.5,
1098,Culvert,Passable,108847.2,1,
1138,Culvert,Partial,108847.2,0.5,
1165,Falls,Unknown,455041.93,0.5,
1172,Bridge,Passable,370171,1,
1231,Culvert,Partial,108847.2,0.5,
1231,Culvert,Partial,108847.2,0.5,
1234,Culvert,Partial,108847.2,0.5,
1247,Culvert,Partial,108847.2,0.5,
1257,Culvert,Partial,108847.2,0.5,
1259,Culvert,Partial,108847.2,0.5,
1265,Bridge,Passable,370171,1,
1273,Culvert,Partial,108847.2,0.5,
1310,Bridge,Passable,370171,1,
1310,Bridge,Passable,370171,1,
1310,Bridge,Passable,370171,1,
1310,Bridge,Passable,370171,1,
1310,Falls,UnkAnad,455041.93,0.5,
1310,Falls,UnkAnad,455041.93,0.5,
1346,Bridge,Passable,370171,1,
1346,Bridge,Passable,370171,1,
1346,Bridge,Passable,370171,1,
1346,Bridge,Passable,370171,1,
1346,Bridge,Passable,370171,1,
1383,Bridge,Passable,370171,1,
1383,Bridge,Passable,370171,1,
1383,Falls,UnkAnad,455041.93,0.5,
1426,Culvert,Passable,108847.2,1,
1442,Bridge,Passable,370171,1,
1468,Bridge,Passable,370171,1,
1514,Culvert,Partial,108847.2,0.5,
1514,Falls,UnkAnad,455041.93,0.5,
1542,Culvert,Passable,108847.2,1,
1542,Dam,Partial,487195.2,0.5,
1545,Dam,Partial,487195.2,0.5,
1556,Culvert,Passable,108847.2,1,
1556,Culvert,Passable,108847.2,1,
1556,Culvert,Passable,108847.2,1,
1556,Culvert,Passable,108847.2,1,
1602,Bridge,Passable,370171,1,
1629,Culvert,Passable,108847.2,1,
1709,Culvert,Passable,108847.2,1,
1719,Culvert,Partial,108847.2,0.5,
1719,Bridge,Passable,370171,1,
1725,Culvert,Partial,108847.2,0.5,
1731,Bridge,Passable,370171,1,
1737,Bridge,Passable,370171,1,
1738,Culvert,Partial,108847.2,0.5,
1740,Bridge,Passable,370171,1,
1740,Bridge,Passable,370171,1,
1740,Bridge,Passable,370171,1,
1740,Bridge,Passable,370171,1,
1740,Culvert,Partial,108847.2,0.5,
1740,Culvert,Partial,108847.2,0.5,
1740,Bridge,Passable,370171,1,
1743,Bridge,Passable,370171,1,
1825,Culvert,Partial,108847.2,0.5,
1835,Falls,Unknown,455041.93,0.5,
1841,Culvert,Passable,108847.2,1,
1841,Culvert,Passable,108847.2,1,
1841,Culvert,Passable,108847.2,1,
1841,Culvert,Passable,108847.2,1,
1841,Culvert,Passable,108847.2,1,
1841,Culvert,Passable,108847.2,1,
1841,Dam,Partial,487195.2,0.5,
1841,Culvert,Passable,108847.2,1,
1841,Culvert,Passable,108847.2,1,
1841,Bridge,Passable,370171,1,
1841,Culvert,Partial,108847.2,0.5,
1928,Culvert,Partial,108847.2,0.5,
1940,Culvert,Partial,108847.2,0.5,
1940,Culvert,Partial,108847.2,0.5,
1946,Culvert,Partial,108847.2,0.5,
1968,Culvert,Passable,108847.2,1,
1968,Culvert,Partial,108847.2,0.5,
1968,Culvert,Passable,108847.2,1,
1971,Culvert,Passable,108847.2,1,
1980,Culvert,Passable,108847.2,1,
1980,Culvert,Passable,108847.2,1,
1981,Bridge,Passable,370171,1,
1981,Bridge,Passable,370171,1,
1993,Culvert,Passable,108847.2,1,
1995,Culvert,Partial,108847.2,0.5,
1998,Culvert,Partial,108847.2,0.5,
2009,Bridge,Passable,370171,1,
2036,Culvert,Partial,108847.2,0.5,
2052,Bridge,Passable,370171,1,
2052,Bridge,Passable,370171,1,
2059,Bridge,Passable,370171,1,
2059,Bridge,Passable,370171,1,
2095,Culvert,Partial,108847.2,0.5,
2105,Culvert,Partial,108847.2,0.5,
2105,Dam,Partial,487195.2,0.5,
2105,Culvert,Passable,108847.2,1,
2105,Culvert,Partial,108847.2,0.5,
2105,Falls,UnkAnad,455041.93,0.5,
2105,Falls,UnkAnad,455041.93,0.5,
2105,Falls,UnkAnad,455041.93,0.5,
2177,Culvert,Partial,108847.2,0.5,
2177,Culvert,Partial,108847.2,0.5,
2191,Culvert,Partial,108847.2,0.5,
2206,Culvert,Partial,108847.2,0.5,
2206,Culvert,Partial,108847.2,0.5,
2206,Culvert,Partial,108847.2,0.5,
2206,Culvert,Partial,108847.2,0.5,
2206,Culvert,Passable,108847.2,1,
2218,Culvert,Passable,108847.2,1,
2303,Bridge,Passable,370171,1,
2303,Falls,UnkAnad,455041.93,0.5,
2317,Culvert,Partial,108847.2,0.5,
2317,Culvert,Partial,108847.2,0.5,
2317,Dam,Partial,487195.2,0.5,
2329,Culvert,Partial,108847.2,0.5,
2340,Culvert,Partial,108847.2,0.5,
2340,Culvert,Partial,108847.2,0.5,
2343,Culvert,Partial,108847.2,0.5,
2391,Culvert,Passable,108847.2,1,
2391,Falls,UnkAnad,455041.93,0.5,
2391,Falls,UnkAnad,455041.93,0.5,
2396,Culvert,Partial,108847.2,0.5,
2472,Culvert,Passable,108847.2,1,
2472,Culvert,Partial,108847.2,0.5,
2472,Falls,UnkAnad,455041.93,0.5,
2472,Falls,UnkAnad,455041.93,0.5,
2486,Culvert,Passable,108847.2,1,
2509,Bridge,Passable,370171,1,
2554,Culvert,Passable,108847.2,1,
2554,Culvert,Passable,108847.2,1,
2554,Culvert,Partial,108847.2,0.5,
2578,Culvert,Partial,108847.2,0.5,
2618,Culvert,Partial,108847.2,0.5,
2618,Dam,Partial,487195.2,0.5,
2618,Culvert,Passable,108847.2,1,
2618,Culvert,Passable,108847.2,1,
2618,Culvert,Passable,108847.2,1,
2646,Bridge,Passable,370171,1,
2648,Culvert,Partial,108847.2,0.5,
2674,Falls,UnkAnad,455041.93,0.5,
2674,Falls,UnkAnad,455041.93,0.5,
2678,Culvert,Passable,108847.2,1,
2678,Falls,UnkAnad,455041.93,0.5,
2678,Falls,UnkAnad,455041.93,0.5,
2698,Culvert,Partial,108847.2,0.5,
2702,Culvert,Partial,108847.2,0.5,
2702,Culvert,Partial,108847.2,0.5,
2726,Culvert,Partial,108847.2,0.5,
2726,Culvert,Partial,108847.2,0.5,
2788,Culvert,Partial,108847.2,0.5,
2788,Culvert,Partial,108847.2,0.5,
2803,CascadeGradientVelocity,Partial,455041.93,0.5,
2805,Culvert,Partial,108847.2,0.5,
2886,Culvert,Passable,108847.2,1,
2886,Culvert,Partial,108847.2,0.5,
2933,Culvert,Passable,108847.2,1,
2933,Culvert,Partial,108847.2,0.5,
2933,Culvert,Passable,108847.2,1,
2933,Bridge,Partial,370171,0.5,
2933,Culvert,Partial,108847.2,0.5,
2933,Culvert,Partial,108847.2,0.5,
2957,Culvert,Passable,108847.2,1,
2957,Culvert,Partial,108847.2,0.5,
2957,Culvert,Partial,108847.2,0.5,
2958,Falls,Unknown,455041.93,0.5,
2970,Bridge,Passable,370171,1,
3002,Culvert,Partial,108847.2,0.5,
3002,Culvert,Passable,108847.2,1,
3046,Culvert,Passable,108847.2,1,
3058,Culvert,Partial,108847.2,0.5,
3066,Falls,Partial,455041.93,0.5,
3117,Culvert,Passable,108847.2,1,
3127,Falls,Unknown,455041.93,0.5,
3142,Bridge,Passable,370171,1,
3152,Falls,Unknown,455041.93,0.5,
3159,Culvert,Passable,108847.2,1,
3162,Culvert,Partial,108847.2,0.5,
3163,Bridge,Passable,370171,1,
3163,Culvert,Passable,108847.2,1,
3163,Falls,Partial,455041.93,0.5,
3163,Bridge,Passable,370171,1,
3163,Dam,Partial,487195.2,0.5,
3163,Bridge,Passable,370171,1,
3163,Bridge,Passable,370171,1,
3163,Bridge,Passable,370171,1,
3192,Bridge,Passable,370171,1,
3192,Bridge,Passable,370171,1,
3192,Bridge,Passable,370171,1,
3192,Bridge,Passable,370171,1,
3192,Bridge,Passable,370171,1,
3219,Falls,UnkAnad,455041.93,0.5,
3246,Culvert,Passable,108847.2,1,
3282,Culvert,Partial,108847.2,0.5,
3282,Bridge,Passable,370171,1,
3282,Dam,Partial,487195.2,0.5,
3282,Dam,Partial,487195.2,0.5,
3282,Culvert,Partial,108847.2,0.5,
3300,Culvert,Partial,108847.2,0.5,
3312,Culvert,Partial,108847.2,0.5,
3312,Culvert,Partial,108847.2,0.5,
3312,Culvert,Partial,108847.2,0.5,
3318,Culvert,Partial,108847.2,0.5,
3318,Falls,Partial,455041.93,0.5,
3318,Culvert,Partial,108847.2,0.5,
3319,Culvert,Partial,108847.2,0.5,
3319,Culvert,Partial,108847.2,0.5,
3328,Culvert,Passable,108847.2,1,
3335,Culvert,Passable,108847.2,1,
3388,Culvert,Passable,108847.2,1,
3389,Falls,UnkAnad,455041.93,0.5,
3393,Dam,Partial,487195.2,0.5,
3393,Dam,Partial,487195.2,0.5,
3393,CascadeGradientVelocity,Partial,455041.93,0.5,
3431,Culvert,Partial,108847.2,0.5,
3465,Culvert,Partial,108847.2,0.5,
3539,Culvert,Partial,108847.2,0.5,
3547,Culvert,Partial,108847.2,0.5,
3556,Falls,Partial,455041.93,0.5,
3556,Bridge,Passable,370171,1,
3586,Culvert,Partial,108847.2,0.5,
3586,Culvert,Partial,108847.2,0.5,
3609,Bridge,Passable,370171,1,
3627,Falls,UnkAnad,455041.93,0.5,
3651,Culvert,Partial,108847.2,0.5,
3660,Culvert,Partial,108847.2,0.5,
3665,Culvert,Partial,108847.2,0.5,
3714,Culvert,Partial,108847.2,0.5,
3714,Bridge,Passable,370171,1,
3796,Culvert,Passable,108847.2,1,
3796,Bridge,Passable,370171,1,
3796,Culvert,Passable,108847.2,1,
3796,Falls,Unknown,455041.93,0.5,
3796,Falls,Unknown,455041.93,0.5,
3868,Culvert,Passable,108847.2,1,
3868,Culvert,Passable,108847.2,1,
3905,Bridge,Passable,370171,1,
3905,Culvert,Passable,108847.2,1,
3920,Culvert,Passable,108847.2,1,
3938,Culvert,Passable,108847.2,1,
3947,Bridge,Passable,370171,1,
3949,Culvert,Partial,108847.2,0.5,
3949,Bridge,Passable,370171,1,
3949,Bridge,Passable,370171,1,
3949,Bridge,Passable,370171,1,
4008,Culvert,Partial,108847.2,0.5,
4053,Culvert,Partial,108847.2,0.5,
4074,Bridge,Passable,370171,1,
4074,Culvert,Passable,108847.2,1,
4074,Culvert,Partial,108847.2,0.5,
4088,Bridge,Passable,370171,1,
4088,Culvert,Passable,108847.2,1,
4103,Dam,Partial,487195.2,0.5,
4103,Culvert,Passable,108847.2,1,
4103,Falls,UnkAnad,455041.93,0.5,
4123,Culvert,Partial,108847.2,0.5,
4123,Falls,UnkAnad,455041.93,0.5,
4157,Dam,Partial,487195.2,0.5,
4166,Culvert,Partial,108847.2,0.5,
4174,Bridge,Passable,370171,1,
4177,Culvert,Passable,108847.2,1,
4191,Culvert,Passable,108847.2,1,
4240,Culvert,Partial,108847.2,0.5,
4278,Culvert,Partial,108847.2,0.5,
4487,Culvert,Partial,108847.2,0.5,
4487,Culvert,Partial,108847.2,0.5,
4525,Culvert,Partial,108847.2,0.5,
4553,Culvert,Partial,108847.2,0.5,
4555,Bridge,Passable,370171,1,
4611,Culvert,Partial,108847.2,0.5,
4653,Culvert,Passable,108847.2,1,
4670,Culvert,Passable,108847.2,1,
4700,Culvert,Passable,108847.2,1,
4734,Culvert,Passable,108847.2,1,
4768,Bridge,Passable,370171,1,
4812,Falls,UnkAnad,455041.93,0.5,
4830,Culvert,Passable,108847.2,1,
4836,Falls,Unknown,455041.93,0.5,
4836,Falls,Unknown,455041.93,0.5,
4855,Falls,Passable,455041.93,1,
4856,Culvert,Partial,108847.2,0.5,
4863,Culvert,Passable,108847.2,1,
4890,Culvert,Passable,108847.2,1,
4911,Culvert,Partial,108847.2,0.5,
4928,Culvert,Partial,108847.2,0.5,
4928,Falls,Unknown,455041.93,0.5,
4955,Culvert,Partial,108847.2,0.5,
4977,Culvert,Partial,108847.2,0.5,
5053,Falls,UnkAnad,455041.93,0.5,
5053,Falls,UnkAnad,455041.93,0.5,
5057,Dam,Partial,487195.2,0.5,
5097,Falls,UnkAnad,455041.93,0.5,
5097,Falls,UnkAnad,455041.93,0.5,
5097,Falls,UnkAnad,455041.93,0.5,
5107,Culvert,Partial,108847.2,0.5,
5107,Culvert,Passable,108847.2,1,
5107,Culvert,Passable,108847.2,1,
5194,Falls,UnkAnad,455041.93,0.5,
5223,Bridge,Passable,370171,1,
5258,Culvert,Passable,108847.2,1,
5264,Culvert,Passable,108847.2,1,
5266,Culvert,Partial,108847.2,0.5,
5266,Culvert,Partial,108847.2,0.5,
5266,Culvert,Partial,108847.2,0.5,
5282,Culvert,Partial,108847.2,0.5,
5290,Culvert,Partial,108847.2,0.5,
5290,Culvert,Partial,108847.2,0.5,
5290,Culvert,Partial,108847.2,0.5,
5290,Bridge,Partial,370171,0.5,
5290,Culvert,Partial,108847.2,0.5,
5290,Culvert,Partial,108847.2,0.5,
5290,Culvert,Partial,108847.2,0.5,
5347,Culvert,Passable,108847.2,1,
5360,Culvert,Partial,108847.2,0.5,
5425,Culvert,Partial,108847.2,0.5,
5441,Culvert,Passable,108847.2,1,
5455,Bridge,Passable,370171,1,
5457,Bridge,Passable,370171,1,
5457,Bridge,Passable,370171,1,
5457,Culvert,Passable,108847.2,1,
5457,Dam,Partial,487195.2,0.5,
5457,Dam,Partial,487195.2,0.5,
5457,Dam,Partial,487195.2,0.5,
5457,Dam,Partial,487195.2,0.5,
5457,Bridge,Passable,370171,1,
5457,Bridge,Passable,370171,1,
5580,Culvert,Partial,108847.2,0.5,
5580,Bridge,Passable,370171,1,
5616,Culvert,Partial,108847.2,0.5,
5616,Falls,Unknown,455041.93,0.5,
5668,Bridge,Partial,370171,0.5,
5668,Culvert,Passable,108847.2,1,
5668,Culvert,Passable,108847.2,1,
5732,Culvert,Partial,108847.2,0.5,
5732,Culvert,Partial,108847.2,0.5,
5750,Culvert,Partial,108847.2,0.5,
5755,Culvert,Partial,108847.2,0.5,
5759,Bridge,Passable,370171,1,
5759,Bridge,Passable,370171,1,
5773,Culvert,Partial,108847.2,0.5,
5773,Dam,Partial,487195.2,0.5,
5777,Bridge,Passable,370171,1,
5777,Bridge,Passable,370171,1,
5777,Bridge,Passable,370171,1,
5777,Bridge,Passable,370171,1,
5777,Bridge,Passable,370171,1,
5777,Bridge,Passable,370171,1,
5777,Dam,Partial,487195.2,0.5,
5810,Falls,UnkAnad,455041.93,0.5,
5812,Culvert,Partial,108847.2,0.5,
5812,Culvert,Partial,108847.2,0.5,
5812,Culvert,Partial,108847.2,0.5,
5812,Culvert,Partial,108847.2,0.5,
5812,Culvert,Partial,108847.2,0.5,
5820,Bridge,Passable,370171,1,
5857,Culvert,Partial,108847.2,0.5,
5857,Bridge,Passable,370171,1,
5924,Falls,Unknown,455041.93,0.5,
5932,Culvert,Partial,108847.2,0.5,
5932,Culvert,Partial,108847.2,0.5,
5950,Bridge,Passable,370171,1,
5991,Bridge,Passable,370171,1,
5995,Culvert,Passable,108847.2,1,
6004,Culvert,Partial,108847.2,0.5,
6004,Culvert,Partial,108847.2,0.5,
6030,Culvert,Passable,108847.2,1,
6030,Bridge,Passable,370171,1,
6030,Culvert,Partial,108847.2,0.5,
6030,Bridge,Passable,370171,1,
6030,Bridge,Passable,370171,1,
6030,Bridge,Passable,370171,1,
6086,Culvert,Partial,108847.2,0.5,
6125,Culvert,Passable,108847.2,1,
6125,Culvert,Partial,108847.2,0.5,
6202,Culvert,Passable,108847.2,1,
6276,Culvert,Passable,108847.2,1,
6291,Culvert,Partial,108847.2,0.5,
6291,Culvert,Partial,108847.2,0.5,
6291,Dam,Partial,487195.2,0.5,
6332,Falls,UnkAnad,455041.93,0.5,
6351,Bridge,Passable,370171,1,
6351,Bridge,Passable,370171,1,
6351,Bridge,Passable,370171,1,
6366,Culvert,Partial,108847.2,0.5,
6372,Falls,UnkAnad,455041.93,0.5,
6375,Culvert,Partial,108847.2,0.5,
6385,Culvert,Partial,108847.2,0.5,
6385,Culvert,Partial,108847.2,0.5,
6391,Culvert,Partial,108847.2,0.5,
6391,Culvert,Passable,108847.2,1,
6392,Falls,Unknown,455041.93,0.5,
6392,Falls,Unknown,455041.93,0.5,
6410,Culvert,Passable,108847.2,1,
6412,Culvert,Passable,108847.2,1,
6412,Bridge,Passable,370171,1,
6412,Bridge,Passable,370171,1,
6446,Culvert,Passable,108847.2,1,
6455,Bridge,Passable,370171,1,
6455,Bridge,Passable,370171,1,
6455,Culvert,Passable,108847.2,1,
6455,Culvert,Passable,108847.2,1,
6504,Culvert,Partial,108847.2,0.5,
6560,Culvert,Partial,108847.2,0.5,
6739,Culvert,Partial,108847.2,0.5,
6739,Culvert,Partial,108847.2,0.5,
6740,Bridge,Passable,370171,1,
6745,Culvert,Passable,108847.2,1,
6783,Culvert,Partial,108847.2,0.5,
6817,Falls,UnkAnad,455041.93,0.5,
6837,Bridge,Passable,370171,1,
6837,Bridge,Passable,370171,1,
6837,Dam,Partial,487195.2,0.5,
6837,Falls,UnkAnad,455041.93,0.5,
6852,Culvert,Partial,108847.2,0.5,
7055,Falls,UnkAnad,455041.93,0.5,
7121,Culvert,Partial,108847.2,0.5,
7121,Bridge,Passable,370171,1,
7121,Culvert,Passable,108847.2,1,
7130,Culvert,Partial,108847.2,0.5,
7135,Bridge,Passable,370171,1,
7145,Culvert,Passable,108847.2,1,
7148,Culvert,Passable,108847.2,1,
7148,Culvert,Partial,108847.2,0.5,
7148,Culvert,Partial,108847.2,0.5,
7148,Culvert,Partial,108847.2,0.5,
7153,Bridge,Passable,370171,1,
7163,Culvert,Partial,108847.2,0.5,
7211,Bridge,Passable,370171,1,
7211,Bridge,Passable,370171,1,
7228,Bridge,Passable,370171,1,
7249,Culvert,Partial,108847.2,0.5,
7259,Culvert,Passable,108847.2,1,
7276,Culvert,Partial,108847.2,0.5,
7305,Bridge,Passable,370171,1,
7412,Culvert,Partial,108847.2,0.5,
7437,Culvert,Partial,108847.2,0.5,
7452,Culvert,Passable,108847.2,1,
7463,Falls,UnkAnad,455041.93,0.5,
7514,Culvert,Partial,108847.2,0.5,
7523,Culvert,Partial,108847.2,0.5,
7529,Culvert,Partial,108847.2,0.5,
7554,Culvert,Passable,108847.2,1,
7567,Culvert,Passable,108847.2,1,
7568,Bridge,Passable,370171,1,
7568,Dam,Partial,487195.2,0.5,
7568,Bridge,Passable,370171,1,
7568,Bridge,Passable,370171,1,
7599,Culvert,Partial,108847.2,0.5,
7600,Falls,Unknown,455041.93,0.5,
7622,Culvert,Partial,108847.2,0.5,
7650,Culvert,Partial,108847.2,0.5,
7655,Bridge,Passable,370171,1,
7682,Bridge,Passable,370171,1,
7682,Falls,UnkAnad,455041.93,0.5,
7804,Culvert,Passable,108847.2,1,
7810,Culvert,Partial,108847.2,0.5,
7851,Culvert,Passable,108847.2,1,
7851,Culvert,Passable,108847.2,1,
7921,Bridge,Passable,370171,1,
7969,Culvert,Passable,108847.2,1,
7973,Culvert,Partial,108847.2,0.5,
7999,Culvert,Passable,108847.2,1,
8030,Culvert,Partial,108847.2,0.5,
8030,Culvert,Partial,108847.2,0.5,
8056,Bridge,Passable,370171,1,
8067,Culvert,Partial,108847.2,0.5,
8087,Culvert,Partial,108847.2,0.5,
8115,Culvert,Passable,108847.2,1,
8130,Culvert,Partial,108847.2,0.5,
8130,Culvert,Partial,108847.2,0.5,
8228,Falls,UnkAnad,455041.93,0.5,
8287,Culvert,Partial,108847.2,0.5,
8334,Bridge,Passable,370171,1,
8351,Bridge,Passable,370171,1,
8401,Culvert,Passable,108847.2,1,
8429,Bridge,Passable,370171,1,
8433,Bridge,Passable,370171,1,
8436,Bridge,Passable,370171,1,
8449,Bridge,Passable,370171,1,
8449,Bridge,Passable,370171,1,
8449,Bridge,Passable,370171,1,
8449,Culvert,Partial,108847.2,0.5,
8449,Falls,UnkAnad,455041.93,0.5,
8464,Culvert,Passable,108847.2,1,
8537,Culvert,Partial,108847.2,0.5,
8537,Bridge,Passable,370171,1,
8540,Bridge,Passable,370171,1,
8544,Falls,Partial,455041.93,0.5,
8544,Bridge,Passable,370171,1,
8651,Falls,UnkAnad,455041.93,0.5,
8685,Bridge,Passable,370171,1,
8702,Bridge,Passable,370171,1,
8702,Culvert,Partial,108847.2,0.5,
8702,Culvert,Partial,108847.2,0.5,
8831,Falls,UnkAnad,455041.93,0.5,
8835,Culvert,Partial,108847.2,0.5,
8881,Culvert,Partial,108847.2,0.5,
8884,Culvert,Passable,108847.2,1,
8904,Culvert,Passable,108847.2,1,
8909,Culvert,Partial,108847.2,0.5,
8944,Culvert,Partial,108847.2,0.5,
8944,Culvert,Partial,108847.2,0.5,
8955,Culvert,Partial,108847.2,0.5,
9265,Falls,UnkAnad,455041.93,0.5,
9502,Bridge,Passable,370171,1,
9538,Bridge,Passable,370171,1,
9575,Culvert,Partial,108847.2,0.5,
9687,Culvert,Partial,108847.2,0.5,
9688,Culvert,Passable,108847.2,1,
9688,Culvert,Passable,108847.2,1,
9734,Culvert,Partial,108847.2,0.5,
9740,Culvert,Passable,108847.2,1,
9743,Culvert,Passable,108847.2,1,
9779,Bridge,Passable,370171,1,
9779,Culvert,Partial,108847.2,0.5,
9783,Culvert,Partial,108847.2,0.5,
9787,Culvert,Partial,108847.2,0.5,
9919,Culvert,Partial,108847.2,0.5,
9970,Culvert,Partial,108847.2,0.5,
10172,Culvert,Partial,108847.2,0.5,
10221,Culvert,Partial,108847.2,0.5,
10221,Culvert,Passable,108847.2,1,
10227,Culvert,Partial,108847.2,0.5,
10246,Culvert,Partial,108847.2,0.5,
10281,Culvert,Partial,108847.2,0.5,
10289,Falls,UnkAnad,455041.93,0.5,
10324,Culvert,Partial,108847.2,0.5,
10369,Culvert,Partial,108847.2,0.5,
10735,Culvert,Partial,108847.2,0.5,
10740,Culvert,Passable,108847.2,1,
10772,Bridge,Passable,370171,1,
10815,Culvert,Partial,108847.2,0.5,
10815,Culvert,Partial,108847.2,0.5,
10829,Culvert,Passable,108847.2,1,
10871,Dam,Partial,487195.2,0.5,
10900,Culvert,Partial,108847.2,0.5,
10904,Culvert,Passable,108847.2,1,
10921,Culvert,Partial,108847.2,0.5,
10958,Culvert,Passable,108847.2,1,
10980,Culvert,Partial,108847.2,0.5,
10984,Culvert,Partial,108847.2,0.5,
10984,Culvert,Passable,108847.2,1,
10984,Culvert,Passable,108847.2,1,
10984,Culvert,Passable,108847.2,1,
10984,Culvert,Passable,108847.2,1,
10984,Culvert,Passable,108847.2,1,
11064,Bridge,Passable,370171,1,
11094,Culvert,Partial,108847.2,0.5,
11097,Culvert,Partial,108847.2,0.5,
11211,Culvert,Partial,108847.2,0.5,
11211,Culvert,Passable,108847.2,1,
11211,Falls,UnkAnad,455041.93,0.5,
11211,Falls,Unknown,455041.93,0.5,
11211,Falls,UnkAnad,455041.93,0.5,
11253,Culvert,Partial,108847.2,0.5,
11259,Culvert,Partial,108847.2,0.5,
11271,Bridge,Passable,370171,1,
11271,Bridge,Passable,370171,1,
11271,Falls,UnkAnad,455041.93,0.5,
11282,Bridge,Passable,370171,1,
11282,Bridge,Passable,370171,1,
11373,Culvert,Partial,108847.2,0.5,
11373,Falls,Unknown,455041.93,0.5,
11390,Culvert,Partial,108847.2,0.5,
11410,Dam,Partial,487195.2,0.5,
11424,Bridge,Passable,370171,1,
11508,Culvert,Passable,108847.2,1,
11508,Culvert,Partial,108847.2,0.5,
11508,Culvert,Partial,108847.2,0.5,
11508,Culvert,Partial,108847.2,0.5,
11520,Bridge,Passable,370171,1,
11539,Culvert,Passable,108847.2,1,
11723,Culvert,Passable,108847.2,1,
11727,Culvert,Passable,108847.2,1,
11737,Bridge,Passable,370171,1,
11737,Culvert,Partial,108847.2,0.5,
