StrmLev,stream_id,fpbFtrTy,fpbFPasSta,cost,pass_score
3,1306,Culvert,Unknown,108847.2,0.1
3,1314,Culvert,Unknown,108847.2,0.1
3,1316,Culvert,Unknown,108847.2,0.1
3,1323,Culvert,Unknown,108847.2,0.1
3,1324,Culvert,Blocked,108847.2,0.1
3,1329,Culvert,Unknown,108847.2,0.1
3,1343,Falls,Blocked,455041.93,0.1
3,1346,Culvert,Unknown,108847.2,0.1
3,1347,Culvert,Unknown,108847.2,0.1
3,1351,Culvert,Unknown,108847.2,0.1
3,1352,Falls,Blocked,455041.93,0.1
3,1354,Culvert,Unknown,108847.2,0.1
3,1358,Culvert,Partial,108847.2,0.5
3,1369,Culvert,Partial,108847.2,0.5
3,1371,Culvert,Unknown,108847.2,0.1
3,1373,Culvert,Unknown,108847.2,0.1
3,1373,Culvert,Unknown,108847.2,0.1
3,1379,Culvert,Partial,108847.2,0.5
3,1379,Falls,Blocked,455041.93,0.1
3,1397,Culvert,Unknown,108847.2,0.1
3,1399,Culvert,Partial,108847.2,0.5
3,1419,Culvert,Partial,108847.2,0.5
3,1420,Culvert,Partial,108847.2,0.5
3,1421,Culvert,Blocked,108847.2,0.1
3,1426,Culvert,Partial,108847.2,0.5
3,1433,Culvert,Unknown,108847.2,0.1
3,1442,Culvert,Partial,108847.2,0.5
3,1455,Culvert,Partial,108847.2,0.5
3,1455,Culvert,Partial,108847.2,0.5
3,1478,TideGate,UnkAnad,77617.39,0.5
3,1510,Culvert,UnkAnad,108847.2,0.1
3,1542,Culvert,Partial,108847.2,0.5
3,1581,Culvert,Blocked,108847.2,0.1
3,1624,Culvert,Blocked,108847.2,0.1
3,1648,Culvert,Passable,108847.2,1
3,1659,Culvert,Blocked,108847.2,0.1
3,1686,Culvert,Blocked,108847.2,0.1
3,1717,Falls,Blocked,455041.93,0.1
3,1814,Culvert,Partial,108847.2,0.5
3,1887,Culvert,Blocked,108847.2,0.1
3,1892,Culvert,Partial,108847.2,0.5
3,1988,Culvert,UnkAnad,108847.2,0.1
3,2042,Culvert,Unknown,108847.2,0.1
3,2173,Culvert,Blocked,108847.2,0.1
3,2194,Falls,Blocked,455041.93,0.1
3,2215,Culvert,Unknown,108847.2,0.1
3,2236,Culvert,Unknown,108847.2,0.1
3,2275,Bridge,Unknown,370171,0.1
3,2295,Bridge,Unknown,370171,0.1
3,2313,Falls,Unknown,455041.93,0.5
3,2335,Culvert,Partial,108847.2,0.5
4,2359,Culvert,Unknown,108847.2,0.1
4,2492,Culvert,Partial,108847.2,0.5
4,2503,Culvert,Blocked,108847.2,0.1
4,2548,TideGate,UnkAnad,77617.39,0.5
4,2588,Culvert,Partial,108847.2,0.5
4,2615,Culvert,UnkAnad,108847.2,0.1
4,2656,Culvert,Partial,108847.2,0.5
4,2820,Culvert,UnkAnad,108847.2,0.1
4,2827,Culvert,Partial,108847.2,0.5
4,2827,Culvert,Blocked,108847.2,0.1
4,2827,Culvert,UnkAnad,108847.2,0.1
4,2827,Bridge,Unknown,370171,0.1
4,2827,Bridge,UnkAnad,370171,0.1
4,2837,Culvert,Partial,108847.2,0.5
4,2860,Culvert,Partial,108847.2,0.5
4,2867,Culvert,Unknown,108847.2,0.1
4,2868,Culvert,Partial,108847.2,0.5
4,2870,Culvert,Partial,108847.2,0.5
4,2870,Culvert,Partial,108847.2,0.5
4,2876,Culvert,Partial,108847.2,0.5
4,2887,Culvert,Partial,108847.2,0.5
4,2887,Culvert,Blocked,108847.2,0.1
4,2911,Culvert,Unknown,108847.2,0.1
4,2920,Culvert,Partial,108847.2,0.5
4,2935,Culvert,Partial,108847.2,0.5
4,2939,Culvert,Partial,108847.2,0.5
4,2941,Culvert,Partial,108847.2,0.5
4,2944,Culvert,Partial,108847.2,0.5
4,2947,Culvert,Partial,108847.2,0.5
4,2957,TideGate,UnkAnad,77617.39,0.5
4,2970,Culvert,Partial,108847.2,0.5
4,2970,Culvert,Partial,108847.2,0.5
4,2970,Culvert,Passable,108847.2,1
4,2977,Culvert,Partial,108847.2,0.5
4,2983,Culvert,Partial,108847.2,0.5
4,2993,Culvert,Partial,108847.2,0.5
4,2993,Culvert,Partial,108847.2,0.5
4,3005,Bridge,Unknown,370171,0.1
4,3007,Culvert,Partial,108847.2,0.5
4,3008,Culvert,Partial,108847.2,0.5
4,3009,Culvert,Partial,108847.2,0.5
4,3009,Culvert,Unknown,108847.2,0.1
4,3021,Culvert,Unknown,108847.2,0.1
4,3051,Culvert,Partial,108847.2,0.5
4,3060,Culvert,Partial,108847.2,0.5
4,3082,Culvert,Partial,108847.2,0.5
4,3082,Culvert,Partial,108847.2,0.5
4,3082,Culvert,UnkAnad,108847.2,0.1
4,3112,Culvert,Partial,108847.2,0.5
4,3113,Culvert,Unknown,108847.2,0.1
4,3134,Culvert,Partial,108847.2,0.5
4,3151,Culvert,UnkAnad,108847.2,0.1
4,3151,Culvert,UnkAnad,108847.2,0.1
4,3154,Culvert,Unknown,108847.2,0.1
4,3184,Culvert,Partial,108847.2,0.5
4,3191,Culvert,Partial,108847.2,0.5
4,3313,Culvert,Partial,108847.2,0.5
4,3313,Culvert,Partial,108847.2,0.5
4,3336,Falls,Blocked,455041.93,0.1
4,3368,Culvert,Partial,108847.2,0.5
4,3616,Culvert,Partial,108847.2,0.5
4,3673,Culvert,Partial,108847.2,0.5
4,3759,Culvert,Partial,108847.2,0.5
4,3775,Culvert,Partial,108847.2,0.5
4,3835,Culvert,UnkAnad,108847.2,0.1
4,3839,Culvert,Blocked,108847.2,0.1
4,3926,Culvert,Blocked,108847.2,0.1
4,3949,Culvert,Partial,108847.2,0.5
4,4121,Culvert,Passable,108847.2,1
4,4165,Culvert,Blocked,108847.2,0.1
4,4166,Culvert,Partial,108847.2,0.5
4,4169,Culvert,Partial,108847.2,0.5
4,4243,Culvert,Partial,108847.2,0.5
4,4373,Culvert,Partial,108847.2,0.5
4,4373,Culvert,Passable,108847.2,1
4,4380,TideGate,UnkAnad,77617.39,0.5
4,4380,Culvert,Unknown,108847.2,0.1
4,4383,Culvert,Partial,108847.2,0.5
4,4399,Culvert,Partial,108847.2,0.5
4,4399,Culvert,Partial,108847.2,0.5
4,4399,Culvert,Unknown,108847.2,0.1
4,4403,Culvert,Blocked,108847.2,0.1
4,4411,Culvert,Partial,108847.2,0.5
4,4423,Falls,Blocked,455041.93,0.1
4,4432,Culvert,Partial,108847.2,0.5
4,4436,Culvert,Partial,108847.2,0.5
4,4463,Culvert,Partial,108847.2,0.5
4,4471,Culvert,Unknown,108847.2,0.1
4,4481,Culvert,Unknown,108847.2,0.1
4,4484,Culvert,Partial,108847.2,0.5
4,4484,Culvert,Partial,108847.2,0.5
4,4485,Culvert,Partial,108847.2,0.5
4,4489,Culvert,Partial,108847.2,0.5
4,4509,Culvert,Unknown,108847.2,0.1
4,4520,Culvert,Partial,108847.2,0.5
4,4570,Culvert,Partial,108847.2,0.5
4,4600,Culvert,Passable,108847.2,1
4,4612,Culvert,Blocked,108847.2,0.1
4,4617,Culvert,Partial,108847.2,0.5
4,4626,Culvert,Partial,108847.2,0.5
4,4674,Culvert,Partial,108847.2,0.5
4,4703,Culvert,Unknown,108847.2,0.1
4,4824,Culvert,Unknown,108847.2,0.1
4,4831,Culvert,Unknown,108847.2,0.1
4,4857,Bridge,Unknown,370171,0.1
4,4887,Culvert,Unknown,108847.2,0.1
4,5073,Culvert,Partial,108847.2,0.5
5,5141,Culvert,Partial,108847.2,0.5
5,5192,Culvert,Partial,108847.2,0.5
5,5315,Culvert,Partial,108847.2,0.5
5,5322,Culvert,Partial,108847.2,0.5
5,5430,Culvert,Unknown,108847.2,0.1
5,5626,Culvert,Partial,108847.2,0.5
5,5857,Culvert,Partial,108847.2,0.5
5,5861,Culvert,Partial,108847.2,0.5
5,5895,Culvert,Partial,108847.2,0.5
5,5925,Culvert,Blocked,108847.2,0.1
5,5940,Culvert,Partial,108847.2,0.5
5,5940,Culvert,Partial,108847.2,0.5
5,5940,Culvert,Partial,108847.2,0.5
5,6048,Culvert,Partial,108847.2,0.5
5,6048,Culvert,Partial,108847.2,0.5
5,6205,Culvert,Partial,108847.2,0.5
5,6244,Culvert,Unknown,108847.2,0.1
5,6249,Culvert,Partial,108847.2,0.5
5,6275,Culvert,Partial,108847.2,0.5
5,6375,Culvert,Partial,108847.2,0.5
5,6375,Culvert,Partial,108847.2,0.5
5,6375,Culvert,Passable,108847.2,1
5,6375,Culvert,Blocked,108847.2,0.1
5,6375,Culvert,Blocked,108847.2,0.1
5,6375,Bridge,Unknown,370171,0.1
5,6380,Culvert,Partial,108847.2,0.5
5,6386,Culvert,Partial,108847.2,0.5
5,6387,Culvert,Partial,108847.2,0.5
5,6387,Culvert,Partial,108847.2,0.5
5,6397,Culvert,Partial,108847.2,0.5
5,6398,Culvert,Partial,108847.2,0.5
5,6414,Culvert,Partial,108847.2,0.5
5,6442,Culvert,Partial,108847.2,0.5
5,6474,Culvert,Partial,108847.2,0.5
5,6474,Culvert,Blocked,108847.2,0.1
5,6474,Culvert,Partial,108847.2,0.5
5,6474,Culvert,Partial,108847.2,0.5
5,6491,Culvert,Partial,108847.2,0.5
5,6492,Culvert,Blocked,108847.2,0.1
5,6530,Culvert,Partial,108847.2,0.5
5,6540,Culvert,Partial,108847.2,0.5
5,6546,TideGate,UnkAnad,77617.39,0.5
5,6566,Culvert,Partial,108847.2,0.5
5,6584,Culvert,Partial,108847.2,0.5
5,6592,Culvert,Blocked,108847.2,0.1
6,6640,Culvert,Partial,108847.2,0.5
6,6640,Culvert,Partial,108847.2,0.5
6,6689,Culvert,Partial,108847.2,0.5
6,6701,Culvert,Partial,108847.2,0.5
6,6767,Culvert,Partial,108847.2,0.5
6,6767,Culvert,Partial,108847.2,0.5
6,6776,Culvert,Partial,108847.2,0.5
6,6782,Culvert,Blocked,108847.2,0.1
6,6803,Culvert,Unknown,108847.2,0.1
6,6857,Culvert,Partial,108847.2,0.5
6,6858,Culvert,Blocked,108847.2,0.1
6,6866,Culvert,Blocked,108847.2,0.1
6,6928,Culvert,Passable,108847.2,1
6,6967,Culvert,Partial,108847.2,0.5
6,6984,Culvert,Partial,108847.2,0.5
6,6988,Culvert,Unknown,108847.2,0.1
6,6991,Culvert,Blocked,108847.2,0.1
6,6992,Culvert,Partial,108847.2,0.5
6,7018,Culvert,Blocked,108847.2,0.1
6,7024,Culvert,Partial,108847.2,0.5
7,7041,Culvert,Blocked,108847.2,0.1
