StrmLev,stream_id,fpbFtrTy,fpbFPasSta,cost,pass_score
2,45,Culvert,UnkAnad,108847.2,0.1
2,46,Culvert,Passable,108847.2,1
2,47,Culvert,Blocked,108847.2,0.1
2,47,Culvert,Partial,108847.2,0.5
2,47,Culvert,Partial,108847.2,0.5
2,47,Bridge,Passable,370171,1
2,47,Bridge,Passable,370171,1
2,47,Bridge,Passable,370171,1
2,47,Bridge,Passable,370171,1
2,47,Culvert,Partial,108847.2,0.5
2,47,Bridge,Passable,370171,1
2,47,Culvert,Partial,108847.2,0.5
2,49,Culvert,Blocked,108847.2,0.1
2,50,Bridge,Passable,370171,1
2,50,Bridge,Passable,370171,1
2,50,Bridge,Passable,370171,1
2,50,Culvert,Partial,108847.2,0.5
2,50,Culvert,Partial,108847.2,0.5
2,50,Culvert,Partial,108847.2,0.5
2,50,Culvert,Partial,108847.2,0.5
2,50,Bridge,Unknown,370171,0.1
2,50,Bridge,Unknown,370171,0.1
2,50,Bridge,Unknown,370171,0.1
2,50,Bridge,Unknown,370171,0.1
2,50,Bridge,Unknown,370171,0.1
2,50,Bridge,Unknown,370171,0.1
2,50,Bridge,Unknown,370171,0.1
2,50,Bridge,Unknown,370171,0.1
2,51,Culvert,Partial,108847.2,0.5
2,53,Culvert,Blocked,108847.2,0.1
2,54,Culvert,Partial,108847.2,0.5
2,57,Culvert,Passable,108847.2,1
2,57,Culvert,Partial,108847.2,0.5
2,61,Culvert,Blocked,108847.2,0.1
2,62,Culvert,Blocked,108847.2,0.1
2,62,Culvert,Partial,108847.2,0.5
2,62,Culvert,Partial,108847.2,0.5
2,62,Culvert,Partial,108847.2,0.5
2,62,Culvert,Blocked,108847.2,0.1
2,65,Culvert,Partial,108847.2,0.5
2,65,Culvert,Partial,108847.2,0.5
2,65,Culvert,Partial,108847.2,0.5
2,65,Culvert,Partial,108847.2,0.5
2,65,Culvert,Partial,108847.2,0.5
2,65,Culvert,Passable,108847.2,1
2,65,Culvert,Partial,108847.2,0.5
2,66,Culvert,Partial,108847.2,0.5
2,66,Culvert,Partial,108847.2,0.5
2,66,Culvert,Partial,108847.2,0.5
2,66,Bridge,Passable,370171,1
2,66,Bridge,Passable,370171,1
2,66,Bridge,Passable,370171,1
2,66,Bridge,Passable,370171,1
2,66,Culvert,Partial,108847.2,0.5
2,66,Dam,Blocked,487195.2,0.1
2,66,Culvert,Partial,108847.2,0.5
2,66,Culvert,Blocked,108847.2,0.1
2,66,Culvert,Blocked,108847.2,0.1
2,66,Falls,UnkAnad,455041.93,0.5
2,67,Culvert,Blocked,108847.2,0.1
2,67,Culvert,Blocked,108847.2,0.1
2,67,Culvert,Blocked,108847.2,0.1
2,68,Culvert,Partial,108847.2,0.5
2,68,Culvert,Partial,108847.2,0.5
2,68,Culvert,Partial,108847.2,0.5
2,68,Culvert,Partial,108847.2,0.5
2,68,Culvert,Blocked,108847.2,0.1
2,68,Culvert,Passable,108847.2,1
2,68,Culvert,Partial,108847.2,0.5
2,68,Culvert,Blocked,108847.2,0.1
2,68,Culvert,Blocked,108847.2,0.1
2,68,Bridge,Passable,370171,1
2,68,Culvert,Partial,108847.2,0.5
2,68,Culvert,UnkAnad,108847.2,0.1
2,68,Bridge,Unknown,370171,0.1
2,73,Culvert,Partial,108847.2,0.5
2,73,Falls,UnkAnad,455041.93,0.5
2,75,Culvert,Partial,108847.2,0.5
2,75,Culvert,Blocked,108847.2,0.1
2,75,Culvert,Blocked,108847.2,0.1
2,75,Culvert,Passable,108847.2,1
2,77,Culvert,Passable,108847.2,1
2,80,Culvert,Blocked,108847.2,0.1
2,83,Bridge,Unknown,370171,0.1
2,83,Bridge,Unknown,370171,0.1
2,84,Bridge,Partial,370171,0.5
2,84,Culvert,Passable,108847.2,1
2,84,Culvert,Passable,108847.2,1
2,84,Bridge,Passable,370171,1
2,84,Bridge,Passable,370171,1
2,85,Culvert,Blocked,108847.2,0.1
2,87,Culvert,Partial,108847.2,0.5
2,87,Bridge,Partial,370171,0.5
2,87,Bridge,Passable,370171,1
2,87,Bridge,Passable,370171,1
2,87,Bridge,Passable,370171,1
2,87,Bridge,Passable,370171,1
2,87,Culvert,Passable,108847.2,1
2,87,Bridge,Partial,370171,0.5
2,87,Bridge,Passable,370171,1
2,87,Bridge,Passable,370171,1
2,87,Bridge,Partial,370171,0.5
2,87,Culvert,UnkAnad,108847.2,0.1
2,88,Falls,Blocked,455041.93,0.1
2,88,Culvert,Partial,108847.2,0.5
2,88,Culvert,Blocked,108847.2,0.1
2,88,Culvert,Partial,108847.2,0.5
2,88,Culvert,Partial,108847.2,0.5
2,88,Falls,Unknown,455041.93,0.5
2,94,Bridge,Unknown,370171,0.1
2,95,Culvert,Blocked,108847.2,0.1
2,96,Culvert,Partial,108847.2,0.5
2,96,Culvert,Passable,108847.2,1
2,96,Culvert,Unknown,108847.2,0.1
2,98,Falls,Partial,455041.93,0.5
2,98,Falls,Blocked,455041.93,0.1
2,98,Falls,UnkAnad,455041.93,0.5
2,102,Falls,Blocked,455041.93,0.1
2,102,Bridge,Passable,370171,1
2,102,Culvert,Partial,108847.2,0.5
2,102,Falls,UnkAnad,455041.93,0.5
2,108,Culvert,Passable,108847.2,1
2,108,Culvert,Partial,108847.2,0.5
2,109,Culvert,Partial,108847.2,0.5
2,111,Culvert,Partial,108847.2,0.5
2,111,Falls,Partial,455041.93,0.5
2,111,Culvert,Partial,108847.2,0.5
2,112,Culvert,Blocked,108847.2,0.1
2,114,Culvert,Blocked,108847.2,0.1
2,114,Culvert,Blocked,108847.2,0.1
2,114,Culvert,Blocked,108847.2,0.1
2,114,Culvert,Partial,108847.2,0.5
2,114,Falls,Blocked,455041.93,0.1
2,114,Dam,Blocked,487195.2,0.1
2,114,Culvert,Blocked,108847.2,0.1
2,114,Culvert,Unknown,108847.2,0.1
2,166,Culvert,Partial,108847.2,0.5
2,168,Culvert,Passable,108847.2,1
2,168,Culvert,Partial,108847.2,0.5
2,168,Culvert,Partial,108847.2,0.5
2,168,Culvert,UnkAnad,108847.2,0.1
2,171,Culvert,Blocked,108847.2,0.1
2,172,Culvert,Passable,108847.2,1
2,176,Bridge,Unknown,370171,0.1
2,177,Culvert,Partial,108847.2,0.5
2,177,Falls,Blocked,455041.93,0.1
2,177,Culvert,Partial,108847.2,0.5
2,177,Culvert,Partial,108847.2,0.5
2,179,Culvert,Partial,108847.2,0.5
2,180,Bridge,Passable,370171,1
2,180,Bridge,Passable,370171,1
2,180,Bridge,Passable,370171,1
2,180,Falls,Blocked,455041.93,0.1
2,180,Culvert,Partial,108847.2,0.5
2,180,Falls,UnkAnad,455041.93,0.5
2,181,Culvert,Partial,108847.2,0.5
2,181,Culvert,Partial,108847.2,0.5
2,187,Culvert,Passable,108847.2,1
2,187,Culvert,Passable,108847.2,1
2,187,Bridge,Passable,370171,1
2,187,Culvert,Partial,108847.2,0.5
2,187,Bridge,Passable,370171,1
2,187,Culvert,Blocked,108847.2,0.1
2,187,Culvert,Blocked,108847.2,0.1
2,187,Bridge,Passable,370171,1
2,187,Bridge,Passable,370171,1
2,187,Bridge,Unknown,370171,0.1
2,187,Bridge,Unknown,370171,0.1
2,187,Bridge,Unknown,370171,0.1
2,187,Culvert,Unknown,108847.2,0.1
2,191,Falls,Blocked,455041.93,0.1
2,191,Falls,Blocked,455041.93,0.1
2,191,Culvert,Partial,108847.2,0.5
2,200,Culvert,Partial,108847.2,0.5
2,200,Culvert,Partial,108847.2,0.5
2,201,CascadeGradientVelocity,Blocked,455041.93,0.1
2,201,Culvert,Partial,108847.2,0.5
2,201,Culvert,Blocked,108847.2,0.1
2,202,Culvert,Passable,108847.2,1
2,202,Culvert,Partial,108847.2,0.5
2,203,Culvert,Blocked,108847.2,0.1
2,203,Culvert,Partial,108847.2,0.5
2,203,Culvert,Partial,108847.2,0.5
2,203,Culvert,Partial,108847.2,0.5
2,205,Culvert,Partial,108847.2,0.5
2,207,Culvert,Partial,108847.2,0.5
2,207,Culvert,Partial,108847.2,0.5
2,211,Culvert,Blocked,108847.2,0.1
2,213,Culvert,Partial,108847.2,0.5
2,214,Culvert,Passable,108847.2,1
2,216,Culvert,Partial,108847.2,0.5
2,221,Culvert,Passable,108847.2,1
2,226,Culvert,Partial,108847.2,0.5
2,226,Culvert,Partial,108847.2,0.5
2,226,Culvert,Passable,108847.2,1
2,226,Culvert,Blocked,108847.2,0.1
2,226,Culvert,Passable,108847.2,1
2,226,Culvert,Passable,108847.2,1
2,226,Culvert,Partial,108847.2,0.5
2,228,Culvert,Passable,108847.2,1
2,238,Culvert,Partial,108847.2,0.5
2,238,Culvert,Blocked,108847.2,0.1
2,241,Culvert,Blocked,108847.2,0.1
2,241,Culvert,Partial,108847.2,0.5
2,250,Culvert,Blocked,108847.2,0.1
2,254,Culvert,Partial,108847.2,0.5
2,259,Culvert,Partial,108847.2,0.5
2,264,Culvert,Blocked,108847.2,0.1
2,264,Culvert,Partial,108847.2,0.5
2,276,Culvert,Passable,108847.2,1
2,276,Culvert,Passable,108847.2,1
2,276,Culvert,Passable,108847.2,1
2,276,Culvert,Passable,108847.2,1
2,276,Culvert,Unknown,108847.2,0.1
2,278,Culvert,Blocked,108847.2,0.1
2,279,Culvert,Blocked,108847.2,0.1
2,289,Culvert,Blocked,108847.2,0.1
2,292,Culvert,Partial,108847.2,0.5
2,293,Culvert,Passable,108847.2,1
2,295,Culvert,Blocked,108847.2,0.1
2,297,Culvert,Blocked,108847.2,0.1
2,297,Culvert,Partial,108847.2,0.5
2,312,Culvert,Blocked,108847.2,0.1
2,312,Culvert,Unknown,108847.2,0.1
2,312,Culvert,Unknown,108847.2,0.1
2,314,Culvert,Passable,108847.2,1
2,317,Culvert,Passable,108847.2,1
2,323,Culvert,Partial,108847.2,0.5
2,323,Culvert,Blocked,108847.2,0.1
2,323,Culvert,Passable,108847.2,1
2,325,Culvert,Blocked,108847.2,0.1
2,327,Culvert,Blocked,108847.2,0.1
2,329,Culvert,Blocked,108847.2,0.1
2,329,Culvert,Unknown,108847.2,0.1
2,331,Culvert,Blocked,108847.2,0.1
2,349,Bridge,Passable,370171,1
2,350,Culvert,Unknown,108847.2,0.1
2,350,Culvert,Unknown,108847.2,0.1
2,350,Culvert,Unknown,108847.2,0.1
2,352,Culvert,Partial,108847.2,0.5
2,352,Culvert,Partial,108847.2,0.5
2,361,Culvert,Passable,108847.2,1
2,361,Culvert,Blocked,108847.2,0.1
2,361,Culvert,Blocked,108847.2,0.1
2,377,Culvert,Blocked,108847.2,0.1
2,386,Culvert,Blocked,108847.2,0.1
2,386,Culvert,Unknown,108847.2,0.1
2,404,Culvert,Passable,108847.2,1
2,417,Culvert,Passable,108847.2,1
2,417,Culvert,Unknown,108847.2,0.1
2,448,Culvert,Blocked,108847.2,0.1
2,450,Culvert,Blocked,108847.2,0.1
2,477,Culvert,Unknown,108847.2,0.1
2,480,Culvert,Partial,108847.2,0.5
2,487,Culvert,Blocked,108847.2,0.1
2,500,Culvert,Blocked,108847.2,0.1
2,516,Culvert,Unknown,108847.2,0.1
2,546,Culvert,Unknown,108847.2,0.1
3,583,Culvert,Passable,108847.2,1
3,583,Culvert,Blocked,108847.2,0.1
3,583,Culvert,Unknown,108847.2,0.1
3,583,Culvert,Unknown,108847.2,0.1
3,586,Falls,Blocked,455041.93,0.1
3,586,Falls,Blocked,455041.93,0.1
3,586,Culvert,Blocked,108847.2,0.1
3,588,Bridge,Passable,370171,1
3,588,Dam,Blocked,487195.2,0.1
3,588,Bridge,Unknown,370171,0.1
3,588,Bridge,Unknown,370171,0.1
3,589,Culvert,Partial,108847.2,0.5
3,591,Culvert,Partial,108847.2,0.5
3,591,Culvert,Partial,108847.2,0.5
3,591,Culvert,Partial,108847.2,0.5
3,592,Bridge,Passable,370171,1
3,593,Culvert,Passable,108847.2,1
3,594,Culvert,Blocked,108847.2,0.1
3,594,Dam,Unknown,487195.2,0.1
3,594,Dam,Unknown,487195.2,0.1
3,596,Culvert,Partial,108847.2,0.5
3,597,Culvert,Passable,108847.2,1
3,597,Culvert,UnkAnad,108847.2,0.1
3,597,Bridge,Unknown,370171,0.1
3,598,Bridge,Passable,370171,1
3,598,Culvert,Passable,108847.2,1
3,598,Falls,Blocked,455041.93,0.1
3,598,Falls,Blocked,455041.93,0.1
3,598,Culvert,Blocked,108847.2,0.1
3,598,Culvert,Partial,108847.2,0.5
3,598,Culvert,Unknown,108847.2,0.1
3,598,Culvert,Unknown,108847.2,0.1
3,598,Bridge,Unknown,370171,0.1
3,601,Bridge,Passable,370171,1
3,601,Culvert,Passable,108847.2,1
3,601,Falls,Blocked,455041.93,0.1
3,601,Falls,Blocked,455041.93,0.1
3,601,Falls,UnkAnad,455041.93,0.5
3,602,Culvert,Passable,108847.2,1
3,602,Culvert,Partial,108847.2,0.5
3,602,Culvert,Partial,108847.2,0.5
3,603,Culvert,Passable,108847.2,1
3,606,Culvert,Partial,108847.2,0.5
3,606,Culvert,Partial,108847.2,0.5
3,606,Culvert,Partial,108847.2,0.5
3,606,Culvert,Blocked,108847.2,0.1
3,607,Culvert,Passable,108847.2,1
3,607,Falls,UnkAnad,455041.93,0.5
3,607,Falls,UnkAnad,455041.93,0.5
3,611,CascadeGradientVelocity,UnkAnad,455041.93,0.1
3,613,Culvert,Partial,108847.2,0.5
3,613,Culvert,Partial,108847.2,0.5
3,613,Bridge,Unknown,370171,0.1
3,613,Falls,UnkAnad,455041.93,0.5
3,614,Culvert,Partial,108847.2,0.5
3,615,Culvert,Blocked,108847.2,0.1
3,615,Culvert,Passable,108847.2,1
3,615,Culvert,Blocked,108847.2,0.1
3,615,Culvert,Passable,108847.2,1
3,615,Culvert,Partial,108847.2,0.5
3,615,Bridge,Passable,370171,1
3,615,Culvert,Passable,108847.2,1
3,615,Bridge,Passable,370171,1
3,615,Bridge,Passable,370171,1
3,615,Bridge,Passable,370171,1
3,615,Dam,Partial,487195.2,0.5
3,615,Dam,Partial,487195.2,0.5
3,615,Dam,Partial,487195.2,0.5
3,615,Dam,Partial,487195.2,0.5
3,615,Dam,Partial,487195.2,0.5
3,615,Dam,Partial,487195.2,0.5
3,615,Culvert,Partial,108847.2,0.5
3,615,Bridge,Passable,370171,1
3,615,Bridge,Passable,370171,1
3,615,Bridge,Passable,370171,1
3,615,Culvert,Partial,108847.2,0.5
3,615,Culvert,UnkAnad,108847.2,0.1
3,615,Culvert,UnkAnad,108847.2,0.1
3,615,Culvert,UnkAnad,108847.2,0.1
3,619,Culvert,Blocked,108847.2,0.1
3,620,Culvert,Blocked,108847.2,0.1
3,620,Culvert,Blocked,108847.2,0.1
3,620,Bridge,Passable,370171,1
3,620,CascadeGradientVelocity,Blocked,455041.93,0.1
3,620,Culvert,Partial,108847.2,0.5
3,621,Culvert,Partial,108847.2,0.5
3,621,Culvert,Blocked,108847.2,0.1
3,621,Unknown,UnkAnad,0,0
3,623,Culvert,Blocked,108847.2,0.1
3,623,Culvert,Partial,108847.2,0.5
3,628,Culvert,Blocked,108847.2,0.1
3,628,Culvert,Partial,108847.2,0.5
3,630,Culvert,Blocked,108847.2,0.1
3,630,Culvert,Passable,108847.2,1
3,630,Culvert,Partial,108847.2,0.5
3,636,Culvert,Blocked,108847.2,0.1
3,636,Culvert,Partial,108847.2,0.5
3,636,Falls,Partial,455041.93,0.5
3,636,Culvert,Partial,108847.2,0.5
3,636,Bridge,Passable,370171,1
3,636,Bridge,Passable,370171,1
3,636,Bridge,Passable,370171,1
3,636,Bridge,Passable,370171,1
3,636,Culvert,UnkAnad,108847.2,0.1
3,638,Culvert,Blocked,108847.2,0.1
3,639,Culvert,Passable,108847.2,1
3,639,Culvert,UnkAnad,108847.2,0.1
3,646,Culvert,Partial,108847.2,0.5
3,648,Culvert,Partial,108847.2,0.5
3,655,Culvert,Blocked,108847.2,0.1
3,655,Culvert,Blocked,108847.2,0.1
3,655,Culvert,Partial,108847.2,0.5
3,655,Dam,Partial,487195.2,0.5
3,655,Culvert,Passable,108847.2,1
3,655,Culvert,Passable,108847.2,1
3,655,Culvert,Passable,108847.2,1
3,655,Culvert,Passable,108847.2,1
3,656,Culvert,Blocked,108847.2,0.1
3,656,Culvert,Blocked,108847.2,0.1
3,657,Culvert,Partial,108847.2,0.5
3,657,Culvert,UnkAnad,108847.2,0.1
3,657,Culvert,UnkAnad,108847.2,0.1
3,657,Falls,UnkAnad,455041.93,0.5
3,657,Culvert,UnkAnad,108847.2,0.1
3,659,Culvert,Blocked,108847.2,0.1
3,661,Culvert,Passable,108847.2,1
3,662,Culvert,Blocked,108847.2,0.1
3,662,Bridge,Passable,370171,1
3,662,Bridge,Passable,370171,1
3,662,Bridge,Passable,370171,1
3,662,Culvert,Blocked,108847.2,0.1
3,662,Falls,Blocked,455041.93,0.1
3,662,Culvert,Passable,108847.2,1
3,663,Culvert,Unknown,108847.2,0.1
3,664,Culvert,Passable,108847.2,1
3,665,Culvert,Blocked,108847.2,0.1
3,673,Culvert,Blocked,108847.2,0.1
3,676,Culvert,Blocked,108847.2,0.1
3,676,Bridge,Passable,370171,1
3,676,Falls,Blocked,455041.93,0.1
3,676,Culvert,Blocked,108847.2,0.1
3,676,Bridge,Passable,370171,1
3,676,Falls,Blocked,455041.93,0.1
3,676,Culvert,Passable,108847.2,1
3,676,Falls,UnkAnad,455041.93,0.5
3,676,Falls,Unknown,455041.93,0.5
3,676,Falls,Unknown,455041.93,0.5
3,676,Falls,Unknown,455041.93,0.5
3,676,Falls,Unknown,455041.93,0.5
3,702,Culvert,Blocked,108847.2,0.1
3,702,Bridge,Passable,370171,1
3,702,Bridge,Passable,370171,1
3,702,Bridge,Passable,370171,1
3,702,Bridge,Passable,370171,1
3,702,Culvert,Partial,108847.2,0.5
3,702,Culvert,Partial,108847.2,0.5
3,702,Bridge,Passable,370171,1
3,702,Bridge,Passable,370171,1
3,702,Bridge,Passable,370171,1
