StrmLev,stream_id,fpbFtrTy,fpbFPasSta,cost,pass_score
2,58,Culvert,Passable,108847.2,1
2,59,Culvert,Unknown,108847.2,0.1
2,62,CascadeGradientVelocity,UnkAnad,455041.93,0.1
2,62,Culvert,Partial,108847.2,0.5
2,67,Culvert,Unknown,108847.2,0.1
2,68,Culvert,Unknown,108847.2,0.1
2,68,Culvert,Unknown,108847.2,0.1
2,70,WeirSill,UnkAnad,0,0
2,70,Ford,UnkAnad,108847.2,0.5
2,70,Culvert,UnkAnad,108847.2,0.1
2,70,Culvert,UnkAnad,108847.2,0.1
2,70,Bridge,Unknown,370171,0.1
2,70,Culvert,Blocked,108847.2,0.1
2,70,Dam,Partial,487195.2,0.5
2,70,Dam,Partial,487195.2,0.5
2,73,TideGate,UnkAnad,77617.39,0.5
2,76,Culvert,UnkAnad,108847.2,0.1
2,84,Culvert,UnkAnad,108847.2,0.1
2,84,Culvert,UnkAnad,108847.2,0.1
2,84,Bridge,UnkAnad,370171,0.1
2,84,Culvert,Unknown,108847.2,0.1
2,84,Culvert,Blocked,108847.2,0.1
2,85,Culvert,Partial,108847.2,0.5
2,85,Falls,Blocked,455041.93,0.1
2,88,Bridge,Unknown,370171,0.1
2,89,Culvert,Partial,108847.2,0.5
2,91,Bridge,Unknown,370171,0.1
2,96,Culvert,UnkAnad,108847.2,0.1
2,99,Bridge,Unknown,370171,0.1
2,99,Bridge,Unknown,370171,0.1
2,99,Bridge,Unknown,370171,0.1
2,99,Culvert,Partial,108847.2,0.5
2,101,Culvert,Unknown,108847.2,0.1
2,102,Culvert,UnkAnad,108847.2,0.1
2,102,Culvert,Partial,108847.2,0.5
2,102,Culvert,Partial,108847.2,0.5
2,109,Bridge,Unknown,370171,0.1
2,110,Culvert,Passable,108847.2,1
2,111,Culvert,Blocked,108847.2,0.1
2,114,Culvert,UnkAnad,108847.2,0.1
2,117,Culvert,UnkAnad,108847.2,0.1
2,117,Culvert,Partial,108847.2,0.5
2,119,Culvert,Passable,108847.2,1
2,124,Culvert,Partial,108847.2,0.5
2,125,Culvert,UnkAnad,108847.2,0.1
2,125,Ford,UnkAnad,108847.2,0.5
2,125,Bridge,Unknown,370171,0.1
2,125,Bridge,Unknown,370171,0.1
2,125,Culvert,Partial,108847.2,0.5
2,129,Culvert,Blocked,108847.2,0.1
2,129,Culvert,Blocked,108847.2,0.1
2,129,Culvert,Blocked,108847.2,0.1
2,131,CascadeGradientVelocity,Partial,455041.93,0.5
2,134,Culvert,Unknown,108847.2,0.1
2,135,Culvert,Passable,108847.2,1
2,136,Culvert,Blocked,108847.2,0.1
2,142,Culvert,Unknown,108847.2,0.1
2,157,Culvert,Unknown,108847.2,0.1
2,163,Bridge,Unknown,370171,0.1
2,169,Culvert,Partial,108847.2,0.5
2,170,Culvert,Partial,108847.2,0.5
2,178,Bridge,Unknown,370171,0.1
2,184,Culvert,UnkAnad,108847.2,0.1
2,190,Culvert,Unknown,108847.2,0.1
2,191,Bridge,Unknown,370171,0.1
2,193,Culvert,Partial,108847.2,0.5
2,201,Bridge,Unknown,370171,0.1
2,202,Culvert,UnkAnad,108847.2,0.1
2,209,Culvert,Passable,108847.2,1
2,210,Culvert,Passable,108847.2,1
2,213,Culvert,Unknown,108847.2,0.1
2,213,TideGate,Unknown,77617.39,0.5
2,215,Culvert,Blocked,108847.2,0.1
2,220,Bridge,Unknown,370171,0.1
2,229,Culvert,Unknown,108847.2,0.1
2,234,Culvert,Unknown,108847.2,0.1
2,263,Culvert,UnkAnad,108847.2,0.1
2,263,Culvert,UnkAnad,108847.2,0.1
2,264,Culvert,Unknown,108847.2,0.1
2,269,Culvert,Unknown,108847.2,0.1
2,270,Culvert,Unknown,108847.2,0.1
2,275,Culvert,Unknown,108847.2,0.1
2,275,TideGate,UnkAnad,77617.39,0.5
2,277,Culvert,Blocked,108847.2,0.1
2,281,Culvert,Unknown,108847.2,0.1
2,299,Bridge,Unknown,370171,0.1
2,300,Culvert,Partial,108847.2,0.5
2,305,Bridge,Unknown,370171,0.1
2,305,Culvert,Passable,108847.2,1
2,325,Culvert,Unknown,108847.2,0.1
2,329,Culvert,Unknown,108847.2,0.1
2,333,Culvert,Blocked,108847.2,0.1
2,334,Bridge,Unknown,370171,0.1
2,336,Culvert,Unknown,108847.2,0.1
2,340,Culvert,Blocked,108847.2,0.1
2,363,Culvert,Unknown,108847.2,0.1
2,364,Culvert,Unknown,108847.2,0.1
2,366,Culvert,UnkAnad,108847.2,0.1
2,366,Culvert,UnkAnad,108847.2,0.1
2,366,Culvert,UnkAnad,108847.2,0.1
2,366,Culvert,Partial,108847.2,0.5
2,366,Culvert,Passable,108847.2,1
2,397,Culvert,Unknown,108847.2,0.1
2,397,Culvert,UnkAnad,108847.2,0.1
2,399,Culvert,Unknown,108847.2,0.1
2,399,Culvert,Partial,108847.2,0.5
2,401,Culvert,Partial,108847.2,0.5
2,431,Culvert,Unknown,108847.2,0.1
2,445,Culvert,Unknown,108847.2,0.1
2,464,TideGate,UnkAnad,77617.39,0.5
2,464,Culvert,Unknown,108847.2,0.1
2,469,Culvert,Partial,108847.2,0.5
2,476,Culvert,Partial,108847.2,0.5
2,485,TideGate,UnkAnad,77617.39,0.5
2,485,TideGate,UnkAnad,77617.39,0.5
2,493,Culvert,Blocked,108847.2,0.1
2,497,Culvert,Unknown,108847.2,0.1
2,506,Culvert,Unknown,108847.2,0.1
2,513,Bridge,Unknown,370171,0.1
2,539,Culvert,Blocked,108847.2,0.1
2,568,TideGate,UnkAnad,77617.39,0.5
2,595,Culvert,Partial,108847.2,0.5
2,626,TideGate,Passable,77617.39,1
2,632,Culvert,Unknown,108847.2,0.1
2,673,Culvert,Unknown,108847.2,0.1
2,680,Dam,UnkAnad,487195.2,0.1
2,699,Culvert,Unknown,108847.2,0.1
2,729,Culvert,Unknown,108847.2,0.1
2,765,Culvert,Unknown,108847.2,0.1
2,802,Culvert,UnkAnad,108847.2,0.1
3,840,Culvert,Partial,108847.2,0.5
3,840,Culvert,Partial,108847.2,0.5
3,848,Culvert,Passable,108847.2,1
3,850,Culvert,Passable,108847.2,1
3,854,Culvert,Unknown,108847.2,0.1
3,854,Culvert,UnkAnad,108847.2,0.1
3,854,Dam,UnkAnad,487195.2,0.1
3,854,Dam,UnkAnad,487195.2,0.1
3,854,Bridge,Unknown,370171,0.1
3,854,Culvert,Passable,108847.2,1
3,854,Culvert,Passable,108847.2,1
3,855,Culvert,UnkAnad,108847.2,0.1
3,855,Bridge,Unknown,370171,0.1
3,855,Bridge,Unknown,370171,0.1
3,855,Bridge,Unknown,370171,0.1
3,855,Bridge,Unknown,370171,0.1
3,855,Bridge,Unknown,370171,0.1
3,855,Bridge,Unknown,370171,0.1
3,855,Bridge,Unknown,370171,0.1
3,855,Bridge,Unknown,370171,0.1
3,855,Culvert,Passable,108847.2,1
3,856,Culvert,Unknown,108847.2,0.1
3,856,Bridge,Unknown,370171,0.1
3,856,Bridge,Unknown,370171,0.1
3,856,Culvert,Blocked,108847.2,0.1
3,856,Culvert,Blocked,108847.2,0.1
3,857,Culvert,UnkAnad,108847.2,0.1
3,857,Culvert,UnkAnad,108847.2,0.1
3,857,Culvert,UnkAnad,108847.2,0.1
3,857,Ford,UnkAnad,108847.2,0.5
3,857,Falls,UnkAnad,455041.93,0.5
3,857,CascadeGradientVelocity,UnkAnad,455041.93,0.1
3,858,Culvert,UnkAnad,108847.2,0.1
3,858,Culvert,Passable,108847.2,1
3,859,Culvert,Unknown,108847.2,0.1
3,861,Culvert,Unknown,108847.2,0.1
3,864,Culvert,UnkAnad,108847.2,0.1
3,874,Bridge,Unknown,370171,0.1
3,874,Bridge,Unknown,370171,0.1
3,876,Bridge,Unknown,370171,0.1
3,876,Culvert,Passable,108847.2,1
3,880,Culvert,Passable,108847.2,1
3,881,Culvert,Unknown,108847.2,0.1
3,881,Culvert,UnkAnad,108847.2,0.1
3,881,Bridge,Unknown,370171,0.1
3,881,Culvert,Partial,108847.2,0.5
3,883,Culvert,UnkAnad,108847.2,0.1
3,883,Culvert,UnkAnad,108847.2,0.1
3,883,Culvert,UnkAnad,108847.2,0.1
3,883,Culvert,UnkAnad,108847.2,0.1
3,883,Bridge,Unknown,370171,0.1
3,883,Culvert,Passable,108847.2,1
3,883,Culvert,Partial,108847.2,0.5
3,886,TideGate,Unknown,77617.39,0.5
3,892,Culvert,Passable,108847.2,1
3,893,Bridge,Unknown,370171,0.1
3,899,Culvert,Partial,108847.2,0.5
3,900,Culvert,Unknown,108847.2,0.1
3,900,Culvert,Passable,108847.2,1
3,900,Culvert,Passable,108847.2,1
3,901,Culvert,Partial,108847.2,0.5
3,908,Culvert,UnkAnad,108847.2,0.1
3,908,Culvert,UnkAnad,108847.2,0.1
3,908,Culvert,UnkAnad,108847.2,0.1
3,908,Bridge,Unknown,370171,0.1
3,908,Culvert,Passable,108847.2,1
3,910,Culvert,Passable,108847.2,1
3,914,TideGate,Passable,77617.39,1
3,930,Culvert,UnkAnad,108847.2,0.1
3,938,TideGate,UnkAnad,77617.39,0.5
3,941,Falls,Partial,455041.93,0.5
3,941,Falls,Partial,455041.93,0.5
3,946,Culvert,Unknown,108847.2,0.1
3,946,Culvert,Passable,108847.2,1
3,952,Falls,Unknown,455041.93,0.5
3,952,Falls,Unknown,455041.93,0.5
3,956,Culvert,Passable,108847.2,1
3,957,Culvert,Unknown,108847.2,0.1
3,957,Culvert,Unknown,108847.2,0.1
3,962,Culvert,Unknown,108847.2,0.1
3,962,Culvert,Passable,108847.2,1
3,962,Culvert,Passable,108847.2,1
3,964,Culvert,UnkAnad,108847.2,0.1
3,974,CascadeGradientVelocity,Partial,455041.93,0.5
3,1018,Culvert,Unknown,108847.2,0.1
3,1018,Culvert,Passable,108847.2,1
3,1055,Culvert,UnkAnad,108847.2,0.1
3,1055,Culvert,Passable,108847.2,1
3,1055,Culvert,Passable,108847.2,1
3,1066,Culvert,Unknown,108847.2,0.1
3,1067,Culvert,UnkAnad,108847.2,0.1
3,1068,Culvert,UnkAnad,108847.2,0.1
3,1068,Culvert,UnkAnad,108847.2,0.1
3,1068,Bridge,Unknown,370171,0.1
3,1068,Culvert,Passable,108847.2,1
3,1068,Culvert,Passable,108847.2,1
3,1068,Culvert,Blocked,108847.2,0.1
3,1068,Culvert,Passable,108847.2,1
3,1068,Culvert,Passable,108847.2,1
3,1068,Culvert,Passable,108847.2,1
3,1069,Culvert,Blocked,108847.2,0.1
3,1084,Falls,Unknown,455041.93,0.5
3,1085,Dam,UnkAnad,487195.2,0.1
3,1093,Culvert,Passable,108847.2,1
3,1093,Culvert,Passable,108847.2,1
3,1101,Culvert,UnkAnad,108847.2,0.1
3,1101,Culvert,UnkAnad,108847.2,0.1
3,1101,Culvert,UnkAnad,108847.2,0.1
3,1101,Culvert,UnkAnad,108847.2,0.1
3,1101,Culvert,UnkAnad,108847.2,0.1
3,1101,Culvert,UnkAnad,108847.2,0.1
3,1101,Culvert,Unknown,108847.2,0.1
3,1101,Culvert,UnkAnad,108847.2,0.1
3,1101,Culvert,Passable,108847.2,1
3,1101,Culvert,Passable,108847.2,1
3,1101,Culvert,Passable,108847.2,1
3,1101,Culvert,Passable,108847.2,1
3,1101,Culvert,Passable,108847.2,1
3,1101,Culvert,Passable,108847.2,1
3,1101,Culvert,Passable,108847.2,1
3,1109,Culvert,UnkAnad,108847.2,0.1
3,1109,Bridge,Unknown,370171,0.1
3,1109,Bridge,Unknown,370171,0.1
3,1115,Culvert,Passable,108847.2,1
3,1117,Culvert,Unknown,108847.2,0.1
3,1117,Culvert,Unknown,108847.2,0.1
3,1117,Culvert,Unknown,108847.2,0.1
3,1117,Culvert,Blocked,108847.2,0.1
3,1117,Culvert,Passable,108847.2,1
3,1120,Bridge,Unknown,370171,0.1
3,1120,Culvert,Passable,108847.2,1
3,1123,Culvert,Blocked,108847.2,0.1
3,1123,Bridge,Passable,370171,1
3,1124,Culvert,UnkAnad,108847.2,0.1
3,1133,Culvert,Passable,108847.2,1
3,1133,Culvert,Passable,108847.2,1
3,1135,Bridge,Unknown,370171,0.1
3,1135,Culvert,Partial,108847.2,0.5
3,1135,Culvert,Passable,108847.2,1
3,1152,Culvert,Unknown,108847.2,0.1
3,1170,Culvert,Unknown,108847.2,0.1
3,1172,Dam,Partial,487195.2,0.5
3,1197,Culvert,Passable,108847.2,1
3,1199,Culvert,Passable,108847.2,1
3,1199,Culvert,Passable,108847.2,1
3,1199,Culvert,Partial,108847.2,0.5
3,1202,Culvert,UnkAnad,108847.2,0.1
3,1202,Culvert,Passable,108847.2,1
3,1211,Culvert,UnkAnad,108847.2,0.1
3,1217,Culvert,Unknown,108847.2,0.1
3,1217,Culvert,Passable,108847.2,1
3,1221,TideGate,Unknown,77617.39,0.5
3,1226,Culvert,Unknown,108847.2,0.1
3,1226,Culvert,Unknown,108847.2,0.1
3,1226,Culvert,UnkAnad,108847.2,0.1
3,1226,Culvert,UnkAnad,108847.2,0.1
3,1226,Culvert,Passable,108847.2,1
3,1226,Culvert,Passable,108847.2,1
3,1226,Culvert,Passable,108847.2,1
3,1226,Culvert,Passable,108847.2,1
3,1226,Culvert,Passable,108847.2,1
3,1226,Culvert,Partial,108847.2,0.5
3,1226,Culvert,Passable,108847.2,1
3,1230,Culvert,Passable,108847.2,1
3,1231,Culvert,Unknown,108847.2,0.1
3,1238,Culvert,UnkAnad,108847.2,0.1
3,1238,Culvert,UnkAnad,108847.2,0.1
3,1238,Culvert,UnkAnad,108847.2,0.1
3,1238,Culvert,UnkAnad,108847.2,0.1
3,1238,Culvert,UnkAnad,108847.2,0.1
3,1238,Culvert,Passable,108847.2,1
3,1238,Culvert,Passable,108847.2,1
3,1240,Culvert,Unknown,108847.2,0.1
3,1242,Culvert,UnkAnad,108847.2,0.1
3,1254,Bridge,Passable,370171,1
3,1259,Culvert,UnkAnad,108847.2,0.1
3,1267,Bridge,Unknown,370171,0.1
3,1267,Culvert,Partial,108847.2,0.5
3,1268,Culvert,Passable,108847.2,1
3,1278,Culvert,Unknown,108847.2,0.1
3,1300,Culvert,UnkAnad,108847.2,0.1
3,1334,Culvert,Unknown,108847.2,0.1
3,1339,Culvert,Passable,108847.2,1
3,1444,Culvert,UnkAnad,108847.2,0.1
3,1444,Bridge,UnkAnad,370171,0.1
3,1444,Culvert,UnkAnad,108847.2,0.1
3,1444,Bridge,Unknown,370171,0.1
3,1444,Bridge,Unknown,370171,0.1
3,1446,Culvert,Partial,108847.2,0.5
3,1455,Culvert,UnkAnad,108847.2,0.1
3,1455,Culvert,Passable,108847.2,1
3,1455,Culvert,Passable,108847.2,1
3,1455,Culvert,Passable,108847.2,1
3,1456,Culvert,Passable,108847.2,1
3,1462,Culvert,Unknown,108847.2,0.1
3,1462,Culvert,Passable,108847.2,1
3,1462,Culvert,Passable,108847.2,1
3,1462,Culvert,Passable,108847.2,1
3,1462,Culvert,Passable,108847.2,1
3,1462,Culvert,Passable,108847.2,1
3,1463,Culvert,Unknown,108847.2,0.1
3,1463,Culvert,Unknown,108847.2,0.1
3,1463,Culvert,Passable,108847.2,1
3,1464,TideGate,UnkAnad,77617.39,0.5
3,1472,Culvert,Unknown,108847.2,0.1
3,1472,Culvert,Passable,108847.2,1
3,1472,Culvert,Passable,108847.2,1
3,1472,Culvert,Passable,108847.2,1
3,1472,Culvert,Passable,108847.2,1
3,1472,Culvert,Passable,108847.2,1
3,1476,Culvert,Passable,108847.2,1
3,1476,Culvert,Passable,108847.2,1
3,1482,Culvert,Unknown,108847.2,0.1
3,1482,Culvert,Unknown,108847.2,0.1
3,1504,Culvert,Unknown,108847.2,0.1
3,1509,Culvert,Unknown,108847.2,0.1
3,1512,Bridge,Unknown,370171,0.1
3,1512,Culvert,Passable,108847.2,1
3,1512,Culvert,Passable,108847.2,1
3,1528,Culvert,Unknown,108847.2,0.1
3,1528,Culvert,Passable,108847.2,1
3,1540,Culvert,Blocked,108847.2,0.1
3,1544,Culvert,Passable,108847.2,1
3,1544,Culvert,Passable,108847.2,1
3,1546,Culvert,Passable,108847.2,1
3,1547,Culvert,UnkAnad,108847.2,0.1
3,1547,Bridge,Unknown,370171,0.1
3,1547,Bridge,Unknown,370171,0.1
3,1551,Culvert,Blocked,108847.2,0.1
3,1554,Culvert,Unknown,108847.2,0.1
3,1554,Culvert,Unknown,108847.2,0.1
3,1554,Culvert,Unknown,108847.2,0.1
3,1554,Culvert,Passable,108847.2,1
3,1555,Culvert,Unknown,108847.2,0.1
3,1557,Culvert,Passable,108847.2,1
3,1560,Culvert,Unknown,108847.2,0.1
3,1565,Bridge,Passable,370171,1
3,1574,Culvert,Passable,108847.2,1
3,1580,Bridge,Unknown,370171,0.1
3,1580,Culvert,Passable,108847.2,1
3,1580,Culvert,Passable,108847.2,1
3,1582,Culvert,Passable,108847.2,1
3,1583,Culvert,UnkAnad,108847.2,0.1
3,1583,Culvert,Passable,108847.2,1
3,1587,Culvert,Passable,108847.2,1
3,1590,Culvert,Passable,108847.2,1
3,1613,Culvert,Passable,108847.2,1
3,1616,Culvert,Passable,108847.2,1
3,1624,Culvert,Passable,108847.2,1
3,1624,Culvert,Passable,108847.2,1
3,1628,Bridge,Passable,370171,1
3,1642,Culvert,Unknown,108847.2,0.1
3,1653,Falls,UnkAnad,455041.93,0.5
3,1653,Falls,UnkAnad,455041.93,0.5
3,1653,Falls,UnkAnad,455041.93,0.5
3,1653,Falls,UnkAnad,455041.93,0.5
3,1653,Falls,UnkAnad,455041.93,0.5
3,1653,Falls,UnkAnad,455041.93,0.5
3,1653,Culvert,Partial,108847.2,0.5
3,1655,Culvert,Unknown,108847.2,0.1
3,1655,Culvert,Unknown,108847.2,0.1
3,1662,TideGate,UnkAnad,77617.39,0.5
3,1668,Culvert,Unknown,108847.2,0.1
3,1668,Culvert,Unknown,108847.2,0.1
3,1668,Culvert,Unknown,108847.2,0.1
3,1681,Culvert,Partial,108847.2,0.5
3,1688,Culvert,Passable,108847.2,1
3,1704,Culvert,Passable,108847.2,1
3,1704,Culvert,Passable,108847.2,1
3,1704,Culvert,Passable,108847.2,1
3,1716,WeirSill,UnkAnad,0,0
3,1719,Culvert,Unknown,108847.2,0.1
3,1719,Culvert,Unknown,108847.2,0.1
3,1727,Culvert,Blocked,108847.2,0.1
3,1735,Falls,Blocked,455041.93,0.1
3,1739,Culvert,Unknown,108847.2,0.1
3,1743,Culvert,Unknown,108847.2,0.1
3,1752,Culvert,UnkAnad,108847.2,0.1
3,1752,Culvert,UnkAnad,108847.2,0.1
3,1752,Culvert,UnkAnad,108847.2,0.1
3,1752,Culvert,Partial,108847.2,0.5
3,1752,Culvert,Passable,108847.2,1
3,1792,Culvert,Passable,108847.2,1
3,1792,Culvert,Passable,108847.2,1
3,1824,Culvert,Passable,108847.2,1
3,1824,Culvert,Passable,108847.2,1
3,1847,Culvert,Passable,108847.2,1
3,1847,Culvert,Passable,108847.2,1
3,1936,CascadeGradientVelocity,Partial,455041.93,0.5
3,1945,Culvert,Unknown,108847.2,0.1
3,2009,Bridge,Unknown,370171,0.1
3,2021,Culvert,Blocked,108847.2,0.1
3,2023,Culvert,Unknown,108847.2,0.1
3,2040,Culvert,Passable,108847.2,1
3,2068,Culvert,Unknown,108847.2,0.1
3,2126,Culvert,Passable,108847.2,1
3,2142,Culvert,UnkAnad,108847.2,0.1
3,2148,Culvert,Blocked,108847.2,0.1
3,2151,Culvert,Blocked,108847.2,0.1
3,2154,TideGate,Unknown,77617.39,0.5
3,2171,Culvert,UnkAnad,108847.2,0.1
3,2174,Culvert,UnkAnad,108847.2,0.1
3,2174,Culvert,UnkAnad,108847.2,0.1
3,2174,Culvert,UnkAnad,108847.2,0.1
3,2174,Culvert,Passable,108847.2,1
3,2174,Culvert,Passable,108847.2,1
3,2174,Culvert,Passable,108847.2,1
3,2174,Culvert,Passable,108847.2,1
3,2176,Falls,Partial,455041.93,0.5
3,2178,Culvert,Blocked,108847.2,0.1
3,2179,Culvert,Unknown,108847.2,0.1
3,2181,Culvert,Partial,108847.2,0.5
3,2184,Culvert,Passable,108847.2,1
3,2189,Culvert,Unknown,108847.2,0.1
3,2190,Culvert,Unknown,108847.2,0.1
3,2195,Culvert,Blocked,108847.2,0.1
3,2195,Culvert,Blocked,108847.2,0.1
3,2196,Culvert,Unknown,108847.2,0.1
3,2203,TideGate,Unknown,77617.39,0.5
3,2203,Culvert,Passable,108847.2,1
3,2206,Culvert,Passable,108847.2,1
3,2210,Culvert,Blocked,108847.2,0.1
3,2216,Culvert,UnkAnad,108847.2,0.1
3,2216,Culvert,UnkAnad,108847.2,0.1
3,2218,Culvert,Unknown,108847.2,0.1
3,2218,Culvert,Passable,108847.2,1
3,2218,Culvert,Blocked,108847.2,0.1
3,2224,Culvert,Passable,108847.2,1
3,2235,Culvert,Passable,108847.2,1
3,2251,Culvert,Passable,108847.2,1
3,2274,Culvert,Unknown,108847.2,0.1
3,2289,Culvert,Passable,108847.2,1
3,2290,TideGate,UnkAnad,77617.39,0.5
3,2290,Culvert,Passable,108847.2,1
3,2296,Culvert,Passable,108847.2,1
3,2307,Culvert,Blocked,108847.2,0.1
3,2308,Culvert,UnkAnad,108847.2,0.1
