stream_ID,fpbFtrTy,fpbFPasSta,cost,pass_score,beta_pass
12695,TideGate,UnkAnad,77617.39,0.5,
12741,TideGate,UnkAnad,77617.39,0.5,
12741,TideGate,UnkAnad,77617.39,0.5,
12742,TideGate,UnkAnad,77617.39,0.5,
12742,TideGate,UnkAnad,77617.39,0.5,
12742,TideGate,UnkAnad,77617.39,0.5,
12742,TideGate,UnkAnad,77617.39,0.5,
12742,TideGate,UnkAnad,77617.39,0.5,
12742,TideGate,UnkAnad,77617.39,0.5,
12744,Falls,UnkAnad,455041.93,0.5,
12904,Falls,UnkAnad,455041.93,0.5,
12906,Falls,UnkAnad,455041.93,0.5,
12906,Falls,UnkAnad,455041.93,0.5,
12994,TideGate,UnkAnad,77617.39,0.5,
12995,TideGate,UnkAnad,77617.39,0.5,
13011,TideGate,UnkAnad,77617.39,0.5,
13117,TideGate,UnkAnad,77617.39,0.5,
13149,TideGate,UnkAnad,77617.39,0.5,
13149,TideGate,UnkAnad,77617.39,0.5,
13149,TideGate,UnkAnad,77617.39,0.5,
13149,TideGate,UnkAnad,77617.39,0.5,
13149,TideGate,UnkAnad,77617.39,0.5,
13149,TideGate,UnkAnad,77617.39,0.5,
13151,CascadeGradientVelocity,Partial,455041.93,0.5,
13151,CascadeGradientVelocity,Partial,455041.93,0.5,
13197,CascadeGradientVelocity,Partial,455041.93,0.5,
13206,CascadeGradientVelocity,Partial,455041.93,0.5,
13271,Culvert,Passable,108847.2,1,
13370,Culvert,Partial,108847.2,0.5,
13398,TideGate,UnkAnad,77617.39,0.5,
13404,TideGate,UnkAnad,77617.39,0.5,
13407,TideGate,UnkAnad,77617.39,0.5,
13425,TideGate,UnkAnad,77617.39,0.5,
13442,TideGate,UnkAnad,77617.39,0.5,
13442,TideGate,UnkAnad,77617.39,0.5,
13442,TideGate,UnkAnad,77617.39,0.5,
13442,TideGate,UnkAnad,77617.39,0.5,
13442,TideGate,UnkAnad,77617.39,0.5,
13442,TideGate,UnkAnad,77617.39,0.5,
13442,TideGate,UnkAnad,77617.39,0.5,
13442,TideGate,UnkAnad,77617.39,0.5,
13444,Culvert,Passable,108847.2,1,
13673,TideGate,UnkAnad,77617.39,0.5,
13680,TideGate,UnkAnad,77617.39,0.5,
13682,TideGate,UnkAnad,77617.39,0.5,
13682,TideGate,UnkAnad,77617.39,0.5,
13682,TideGate,UnkAnad,77617.39,0.5,
13880,Culvert,Partial,108847.2,0.5,
14093,Culvert,Partial,108847.2,0.5,
14162,Culvert,Passable,108847.2,1,
14162,Culvert,Passable,108847.2,1,
14162,Dam,Partial,487195.2,0.5,
14164,Culvert,Partial,108847.2,0.5,
14189,Culvert,Partial,108847.2,0.5,
14201,Culvert,Partial,108847.2,0.5,
14270,Culvert,Partial,108847.2,0.5,
14306,Falls,Unknown,455041.93,0.5,
14307,Falls,Unknown,455041.93,0.5,
14390,Culvert,Passable,108847.2,1,
