stream_ID,fpbFtrTy,fpbFPasSta,cost,pass_score,beta_pass
874,Culvert,Passable,108847.2,1,
901,Falls,UnkAnad,455041.93,0.5,
903,Bridge,Passable,370171,1,
907,Bridge,Passable,370171,1,
940,Culvert,Partial,108847.2,0.5,
970,Bridge,Passable,370171,1,
1009,Culvert,Partial,108847.2,0.5,
1017,Culvert,Passable,108847.2,1,
1017,Culvert,Passable,108847.2,1,
1027,Falls,Unknown,455041.93,0.5,
1027,Falls,Unknown,455041.93,0.5,
1027,Culvert,Passable,108847.2,1,
1042,Culvert,Partial,108847.2,0.5,
1047,Falls,UnkAnad,455041.93,0.5,
1047,Falls,Partial,455041.93,0.5,
1047,Bridge,Passable,370171,1,
1048,Culvert,Partial,108847.2,0.5,
1048,Culvert,Passable,108847.2,1,
1048,Culvert,Partial,108847.2,0.5,
1056,Falls,UnkAnad,455041.93,0.5,
1056,Culvert,Passable,108847.2,1,
1062,Falls,UnkAnad,455041.93,0.5,
1062,Bridge,Passable,370171,1,
1075,Culvert,Passable,108847.2,1,
1077,Culvert,Partial,108847.2,0.5,
1100,Falls,Partial,455041.93,0.5,
1120,Culvert,Partial,108847.2,0.5,
1125,Culvert,Partial,108847.2,0.5,
1134,Culvert,Passable,108847.2,1,
1156,Culvert,Partial,108847.2,0.5,
1235,Culvert,Passable,108847.2,1,
1241,Culvert,Partial,108847.2,0.5,
1244,Falls,UnkAnad,455041.93,0.5,
1244,Falls,Unknown,455041.93,0.5,
1244,Bridge,Passable,370171,1,
1250,Culvert,Passable,108847.2,1,
1267,Culvert,Passable,108847.2,1,
1267,Dam,Partial,487195.2,0.5,
1275,Culvert,Passable,108847.2,1,
1275,Bridge,Passable,370171,1,
1275,Culvert,Partial,108847.2,0.5,
1276,Bridge,Passable,370171,1,
1283,Culvert,Partial,108847.2,0.5,
1309,Falls,UnkAnad,455041.93,0.5,
1309,Falls,UnkAnad,455041.93,0.5,
1309,Bridge,Passable,370171,1,
1357,Falls,Unknown,455041.93,0.5,
1367,Falls,Unknown,455041.93,0.5,
1367,Falls,Unknown,455041.93,0.5,
1367,Falls,Unknown,455041.93,0.5,
1367,Falls,Unknown,455041.93,0.5,
1367,Falls,Unknown,455041.93,0.5,
1367,Falls,Unknown,455041.93,0.5,
1367,Falls,UnkAnad,455041.93,0.5,
1401,Falls,UnkAnad,455041.93,0.5,
1413,Bridge,Passable,370171,1,
1413,Bridge,Passable,370171,1,
1439,Bridge,Passable,370171,1,
1444,Falls,Unknown,455041.93,0.5,
1444,Falls,Unknown,455041.93,0.5,
1444,Falls,Unknown,455041.93,0.5,
1457,Culvert,Partial,108847.2,0.5,
1457,Bridge,Passable,370171,1,
1459,Bridge,Passable,370171,1,
1504,Culvert,Partial,108847.2,0.5,
1546,Culvert,Partial,108847.2,0.5,
1570,Culvert,Partial,108847.2,0.5,
1574,Culvert,Partial,108847.2,0.5,
1575,Falls,Unknown,455041.93,0.5,
1580,Culvert,Partial,108847.2,0.5,
1580,Culvert,Partial,108847.2,0.5,
1580,Culvert,Partial,108847.2,0.5,
1613,Falls,UnkAnad,455041.93,0.5,
1651,Culvert,Passable,108847.2,1,
1666,Culvert,Partial,108847.2,0.5,
1674,Culvert,Partial,108847.2,0.5,
1674,Culvert,Partial,108847.2,0.5,
1685,Falls,Unknown,455041.93,0.5,
1685,Falls,UnkAnad,455041.93,0.5,
1687,Culvert,Partial,108847.2,0.5,
1692,Falls,UnkAnad,455041.93,0.5,
1692,Falls,Unknown,455041.93,0.5,
1692,Falls,Unknown,455041.93,0.5,
1692,Falls,Unknown,455041.93,0.5,
1692,Culvert,Passable,108847.2,1,
1709,Bridge,Passable,370171,1,
1709,Bridge,Passable,370171,1,
1709,Bridge,Passable,370171,1,
1709,Bridge,Passable,370171,1,
1712,Bridge,Passable,370171,1,
1716,Culvert,Partial,108847.2,0.5,
1716,Culvert,Partial,108847.2,0.5,
1721,Culvert,Passable,108847.2,1,
1724,Culvert,Partial,108847.2,0.5,
1725,Culvert,Partial,108847.2,0.5,
1761,Culvert,Partial,108847.2,0.5,
1796,Culvert,Passable,108847.2,1,
1812,Bridge,Passable,370171,1,
1812,Bridge,Passable,370171,1,
1812,Bridge,Passable,370171,1,
1812,Bridge,Passable,370171,1,
1812,Bridge,Passable,370171,1,
1812,Bridge,Passable,370171,1,
1812,Bridge,Passable,370171,1,
1812,Bridge,Passable,370171,1,
1813,Bridge,Passable,370171,1,
1824,Bridge,Passable,370171,1,
1824,Bridge,Passable,370171,1,
1824,Bridge,Passable,370171,1,
1824,Bridge,Passable,370171,1,
1847,Falls,Unknown,455041.93,0.5,
1875,Bridge,Passable,370171,1,
1880,Culvert,Partial,108847.2,0.5,
1903,Culvert,Partial,108847.2,0.5,
1911,Culvert,Partial,108847.2,0.5,
1911,Culvert,Partial,108847.2,0.5,
1936,Falls,UnkAnad,455041.93,0.5,
1944,Culvert,Passable,108847.2,1,
1964,Culvert,Passable,108847.2,1,
2054,Culvert,Passable,108847.2,1,
2057,Culvert,Partial,108847.2,0.5,
2083,Falls,UnkAnad,455041.93,0.5,
2083,Falls,Unknown,455041.93,0.5,
2083,Falls,Unknown,455041.93,0.5,
2083,Falls,UnkAnad,455041.93,0.5,
2083,Falls,Partial,455041.93,0.5,
2102,Culvert,Partial,108847.2,0.5,
2137,Culvert,Passable,108847.2,1,
2137,Bridge,Passable,370171,1,
2137,Dam,Partial,487195.2,0.5,
2165,Bridge,Passable,370171,1,
2165,Bridge,Passable,370171,1,
2174,Culvert,Passable,108847.2,1,
2192,Bridge,Passable,370171,1,
2269,Falls,UnkAnad,455041.93,0.5,
2269,Falls,UnkAnad,455041.93,0.5,
2269,Bridge,Passable,370171,1,
2269,Bridge,Passable,370171,1,
2269,Bridge,Passable,370171,1,
2276,Culvert,Partial,108847.2,0.5,
2288,Culvert,Partial,108847.2,0.5,
2311,Falls,Unknown,455041.93,0.5,
2322,Culvert,Passable,108847.2,1,
2333,Culvert,Passable,108847.2,1,
2338,Culvert,Partial,108847.2,0.5,
2365,Culvert,Partial,108847.2,0.5,
2447,Culvert,Partial,108847.2,0.5,
2461,Falls,Unknown,455041.93,0.5,
2545,Culvert,Passable,108847.2,1,
2550,Culvert,Partial,108847.2,0.5,
2558,Falls,Partial,455041.93,0.5,
2599,Falls,Unknown,455041.93,0.5,
2599,Culvert,Partial,108847.2,0.5,
2604,Falls,Unknown,455041.93,0.5,
2612,Culvert,Passable,108847.2,1,
2624,Falls,Unknown,455041.93,0.5,
2624,Falls,Unknown,455041.93,0.5,
2699,Falls,Unknown,455041.93,0.5,
2699,Falls,Unknown,455041.93,0.5,
2699,Culvert,Passable,108847.2,1,
2708,Bridge,Passable,370171,1,
2734,Culvert,Partial,108847.2,0.5,
2734,Culvert,Partial,108847.2,0.5,
2777,Culvert,Partial,108847.2,0.5,
2915,Bridge,Passable,370171,1,
3001,Bridge,Passable,370171,1,
3040,Falls,UnkAnad,455041.93,0.5,
3041,Falls,UnkAnad,455041.93,0.5,
3075,Falls,Unknown,455041.93,0.5,
3111,Culvert,Partial,108847.2,0.5,
3111,Culvert,Partial,108847.2,0.5,
3125,Falls,Unknown,455041.93,0.5,
3178,Falls,Unknown,455041.93,0.5,
3178,Falls,Unknown,455041.93,0.5,
3184,Culvert,Passable,108847.2,1,
3205,Culvert,Partial,108847.2,0.5,
3231,Culvert,Partial,108847.2,0.5,
3247,Falls,UnkAnad,455041.93,0.5,
3285,Falls,Unknown,455041.93,0.5,
3304,Falls,UnkAnad,455041.93,0.5,
3304,Culvert,Passable,108847.2,1,
3308,Culvert,Partial,108847.2,0.5,
3313,Bridge,Passable,370171,1,
3314,Culvert,Partial,108847.2,0.5,
3393,Culvert,Partial,108847.2,0.5,
3439,Culvert,Passable,108847.2,1,
3455,Culvert,Passable,108847.2,1,
3493,Culvert,Partial,108847.2,0.5,
3619,Culvert,Partial,108847.2,0.5,
3647,Falls,UnkAnad,455041.93,0.5,
3668,Bridge,Passable,370171,1,
3669,Falls,UnkAnad,455041.93,0.5,
3692,Culvert,Partial,108847.2,0.5,
3698,Bridge,Passable,370171,1,
3698,Bridge,Passable,370171,1,
3698,Bridge,Passable,370171,1,
3714,Culvert,Passable,108847.2,1,
3722,Falls,UnkAnad,455041.93,0.5,
3756,Culvert,Partial,108847.2,0.5,
3779,Falls,UnkAnad,455041.93,0.5,
3790,Culvert,Partial,108847.2,0.5,
3848,Falls,UnkAnad,455041.93,0.5,
3848,Bridge,Passable,370171,1,
3848,Bridge,Passable,370171,1,
3932,Falls,Unknown,455041.93,0.5,
3983,Culvert,Partial,108847.2,0.5,
3996,Falls,UnkAnad,455041.93,0.5,
4012,Culvert,Partial,108847.2,0.5,
4014,Culvert,Passable,108847.2,1,
4077,Culvert,Partial,108847.2,0.5,
4179,Culvert,Partial,108847.2,0.5,
4179,Culvert,Partial,108847.2,0.5,
4186,Bridge,Passable,370171,1,
4186,Bridge,Passable,370171,1,
4284,Bridge,Passable,370171,1,
4324,Falls,Partial,455041.93,0.5,
4332,Culvert,Partial,108847.2,0.5,
4352,Bridge,Passable,370171,1,
4400,Culvert,Partial,108847.2,0.5,
4493,Culvert,Passable,108847.2,1,
4494,Culvert,Partial,108847.2,0.5,
4494,Culvert,Passable,108847.2,1,
4544,Culvert,Partial,108847.2,0.5,
4595,Culvert,Partial,108847.2,0.5,
4629,Falls,Unknown,455041.93,0.5,
4629,Bridge,Passable,370171,1,
4630,Culvert,Partial,108847.2,0.5,
4684,Culvert,Partial,108847.2,0.5,
4717,Culvert,Partial,108847.2,0.5,
4743,Culvert,Partial,108847.2,0.5,
4831,Falls,Unknown,455041.93,0.5,
4831,Culvert,Partial,108847.2,0.5,
4849,Falls,Unknown,455041.93,0.5,
4869,Culvert,Partial,108847.2,0.5,
4936,Culvert,Partial,108847.2,0.5,
4953,Dam,Partial,487195.2,0.5,
4961,Culvert,Partial,108847.2,0.5,
4973,Falls,UnkAnad,455041.93,0.5,
4973,Falls,UnkAnad,455041.93,0.5,
4973,Culvert,Partial,108847.2,0.5,
5007,Falls,UnkAnad,455041.93,0.5,
5022,Culvert,Partial,108847.2,0.5,
5022,Culvert,Partial,108847.2,0.5,
5040,Culvert,Passable,108847.2,1,
5040,Culvert,Passable,108847.2,1,
5040,Culvert,Partial,108847.2,0.5,
5066,Culvert,Passable,108847.2,1,
5147,Culvert,Partial,108847.2,0.5,
5156,Culvert,Partial,108847.2,0.5,
5156,Culvert,Partial,108847.2,0.5,
5160,Culvert,Passable,108847.2,1,
5348,Culvert,Partial,108847.2,0.5,
5367,Falls,UnkAnad,455041.93,0.5,
5367,Culvert,Partial,108847.2,0.5,
5385,Culvert,Passable,108847.2,1,
5478,Falls,Unknown,455041.93,0.5,
5510,Falls,UnkAnad,455041.93,0.5,
5510,Bridge,Passable,370171,1,
5510,Bridge,Passable,370171,1,
5523,Culvert,Partial,108847.2,0.5,
5526,Culvert,Passable,108847.2,1,
5546,Bridge,Passable,370171,1,
5554,Culvert,Partial,108847.2,0.5,
5722,Falls,UnkAnad,455041.93,0.5,
5750,Bridge,Passable,370171,1,
5759,Culvert,Passable,108847.2,1,
5785,Culvert,Partial,108847.2,0.5,
5877,Culvert,Partial,108847.2,0.5,
5877,Culvert,Passable,108847.2,1,
5922,Culvert,Passable,108847.2,1,
5931,Falls,UnkAnad,455041.93,0.5,
6010,Falls,UnkAnad,455041.93,0.5,
6010,Falls,UnkAnad,455041.93,0.5,
6010,Bridge,Passable,370171,1,
6076,Culvert,Passable,108847.2,1,
6086,Falls,Unknown,455041.93,0.5,
6086,Falls,Unknown,455041.93,0.5,
6086,Culvert,Partial,108847.2,0.5,
6114,Culvert,Partial,108847.2,0.5,
6160,Culvert,Passable,108847.2,1,
6177,Culvert,Partial,108847.2,0.5,
6262,Culvert,Partial,108847.2,0.5,
6276,Culvert,Passable,108847.2,1,
6297,Falls,UnkAnad,455041.93,0.5,
6305,Culvert,Passable,108847.2,1,
6351,Falls,Unknown,455041.93,0.5,
6353,Bridge,Passable,370171,1,
6409,Culvert,Partial,108847.2,0.5,
6511,Culvert,Partial,108847.2,0.5,
6522,Falls,Unknown,455041.93,0.5,
6725,Falls,Unknown,455041.93,0.5,
6725,Falls,Unknown,455041.93,0.5,
6726,Falls,Unknown,455041.93,0.5,
6726,Falls,Unknown,455041.93,0.5,
6737,Falls,Unknown,455041.93,0.5,
6777,Culvert,Passable,108847.2,1,
6777,Culvert,Passable,108847.2,1,
6875,Culvert,Partial,108847.2,0.5,
6914,Culvert,Passable,108847.2,1,
6914,Culvert,Passable,108847.2,1,
6967,Falls,Unknown,455041.93,0.5,
6993,Falls,UnkAnad,455041.93,0.5,
6993,Falls,Partial,455041.93,0.5,
7007,Falls,UnkAnad,455041.93,0.5,
7007,Culvert,Partial,108847.2,0.5,
7037,Falls,Unknown,455041.93,0.5,
7048,Falls,Unknown,455041.93,0.5,
7048,Bridge,Passable,370171,1,
7048,CascadeGradientVelocity,Partial,455041.93,0.5,
7068,Culvert,Partial,108847.2,0.5,
7127,Culvert,Partial,108847.2,0.5,
7129,Culvert,Partial,108847.2,0.5,
7319,Culvert,Partial,108847.2,0.5,
7421,Falls,UnkAnad,455041.93,0.5,
7421,Falls,UnkAnad,455041.93,0.5,
7697,Falls,Unknown,455041.93,0.5,
7750,Falls,Unknown,455041.93,0.5,
7776,Culvert,Partial,108847.2,0.5,
7790,Culvert,Partial,108847.2,0.5,
7915,Falls,Unknown,455041.93,0.5,
7962,Bridge,Passable,370171,1,
7993,Falls,Unknown,455041.93,0.5,
8124,Culvert,Partial,108847.2,0.5,
8185,Culvert,Passable,108847.2,1,
8242,Culvert,Partial,108847.2,0.5,
8423,Falls,Unknown,455041.93,0.5,
8530,Culvert,Partial,108847.2,0.5,
8695,Falls,UnkAnad,455041.93,0.5,
8731,Bridge,Passable,370171,1,
8962,Bridge,Passable,370171,1,
9042,Falls,UnkAnad,455041.93,0.5,
9150,Culvert,Passable,108847.2,1,
9188,Culvert,Partial,108847.2,0.5,
9201,Culvert,Passable,108847.2,1,
9224,Falls,Unknown,455041.93,0.5,
9230,Falls,Unknown,455041.93,0.5,
9248,Bridge,Passable,370171,1,
9335,Culvert,Passable,108847.2,1,
9631,Culvert,Partial,108847.2,0.5,
9631,Culvert,Passable,108847.2,1,
9716,Falls,Unknown,455041.93,0.5,
9830,Culvert,Partial,108847.2,0.5,
9830,Dam,Partial,487195.2,0.5,
9890,Culvert,Passable,108847.2,1,
9918,Culvert,Partial,108847.2,0.5,
9918,Culvert,Partial,108847.2,0.5,
9918,Culvert,Partial,108847.2,0.5,
9918,Culvert,Partial,108847.2,0.5,
10115,Dam,Partial,487195.2,0.5,
10115,Bridge,Passable,370171,1,
10115,Culvert,Partial,108847.2,0.5,
10280,Falls,Unknown,455041.93,0.5,
10328,Culvert,Passable,108847.2,1,
10328,Culvert,Partial,108847.2,0.5,
10404,Bridge,Passable,370171,1,
10412,Culvert,Partial,108847.2,0.5,
10690,Culvert,Passable,108847.2,1,
10690,Culvert,Passable,108847.2,1,
10703,Culvert,Partial,108847.2,0.5,
10773,Bridge,Partial,370171,0.5,
10779,Falls,Unknown,455041.93,0.5,
10848,Bridge,Passable,370171,1,
10862,Culvert,Partial,108847.2,0.5,
10956,Culvert,Passable,108847.2,1,
11001,Culvert,Partial,108847.2,0.5,
11001,Culvert,Partial,108847.2,0.5,
11008,Culvert,Partial,108847.2,0.5,
11246,Culvert,Passable,108847.2,1,
11281,Falls,Unknown,455041.93,0.5,
11283,Culvert,Partial,108847.2,0.5,
11393,Falls,Unknown,455041.93,0.5,
11435,Culvert,Passable,108847.2,1,
11476,Culvert,Partial,108847.2,0.5,
11534,Bridge,Passable,370171,1,
11714,Dam,Partial,487195.2,0.5,
11843,Falls,UnkAnad,455041.93,0.5,
11963,Culvert,Passable,108847.2,1,
12001,Culvert,Passable,108847.2,1,
12022,Bridge,Passable,370171,1,
12058,Culvert,Partial,108847.2,0.5,
12074,Culvert,Partial,108847.2,0.5,
12089,Culvert,Partial,108847.2,0.5,
12139,Falls,UnkAnad,455041.93,0.5,
12139,Bridge,Passable,370171,1,
12179,Culvert,Partial,108847.2,0.5,
12391,Culvert,Partial,108847.2,0.5,
12451,Culvert,Partial,108847.2,0.5,
12453,Culvert,Partial,108847.2,0.5,
12517,Culvert,Partial,108847.2,0.5,
12519,Culvert,Passable,108847.2,1,
12551,Culvert,Passable,108847.2,1,
12558,Culvert,Partial,108847.2,0.5,
12624,Bridge,Passable,370171,1,
12662,Culvert,Passable,108847.2,1,
12719,Falls,UnkAnad,455041.93,0.5,
13171,Bridge,Passable,370171,1,
13184,Culvert,Partial,108847.2,0.5,
13213,Culvert,Partial,108847.2,0.5,
13289,Falls,Unknown,455041.93,0.5,
13676,Culvert,Passable,108847.2,1,
13764,Falls,Unknown,455041.93,0.5,
13764,Falls,Unknown,455041.93,0.5,
13785,Falls,Unknown,455041.93,0.5,
13917,Falls,UnkAnad,455041.93,0.5,
13917,Culvert,Partial,108847.2,0.5,
13917,Culvert,Partial,108847.2,0.5,
13917,Bridge,Passable,370171,1,
13986,Culvert,Passable,108847.2,1,
13986,Culvert,Passable,108847.2,1,
14355,Culvert,Partial,108847.2,0.5,
14385,Culvert,Passable,108847.2,1,
14431,Culvert,Passable,108847.2,1,
14431,Falls,Partial,455041.93,0.5,
14431,Culvert,Partial,108847.2,0.5,
14687,Falls,UnkAnad,455041.93,0.5,
14697,Culvert,Partial,108847.2,0.5,
15100,Culvert,Passable,108847.2,1,
15282,Falls,Unknown,455041.93,0.5,
15396,Culvert,Partial,108847.2,0.5,
15396,Culvert,Partial,108847.2,0.5,
15439,Bridge,Passable,370171,1,
15449,Bridge,Passable,370171,1,
15711,Dam,Partial,487195.2,0.5,
15734,Culvert,Partial,108847.2,0.5,
15889,Falls,Unknown,455041.93,0.5,
16041,Falls,Unknown,455041.93,0.5,
16432,Falls,UnkAnad,455041.93,0.5,
16586,Falls,Unknown,455041.93,0.5,
16601,Culvert,Partial,108847.2,0.5,
16706,Bridge,Passable,370171,1,
16775,Culvert,Passable,108847.2,1,
16775,Culvert,Passable,108847.2,1,
17170,Falls,Unknown,455041.93,0.5,
17247,Dam,Partial,487195.2,0.5,
17270,Culvert,Passable,108847.2,1,
17358,Culvert,Passable,108847.2,1,
17439,Culvert,Partial,108847.2,0.5,
17459,Culvert,Partial,108847.2,0.5,
17755,Culvert,Partial,108847.2,0.5,
17855,Culvert,Passable,108847.2,1,
17867,Culvert,Partial,108847.2,0.5,
18188,Culvert,Partial,108847.2,0.5,
18188,Culvert,Partial,108847.2,0.5,
18407,Culvert,Passable,108847.2,1,
18430,Culvert,Partial,108847.2,0.5,
18430,Culvert,Partial,108847.2,0.5,
18587,Culvert,Passable,108847.2,1,
18612,Falls,UnkAnad,455041.93,0.5,
18670,Falls,UnkAnad,455041.93,0.5,
18761,Culvert,Passable,108847.2,1,
18782,Bridge,Passable,370171,1,
18946,Culvert,Partial,108847.2,0.5,
19053,Culvert,Partial,108847.2,0.5,
19239,Falls,UnkAnad,455041.93,0.5,
21035,Falls,UnkAnad,455041.93,0.5,
21045,Culvert,Partial,108847.2,0.5,
21360,Falls,UnkAnad,455041.93,0.5,
21488,Culvert,Passable,108847.2,1,
21631,Culvert,Partial,108847.2,0.5,
21663,Culvert,Partial,108847.2,0.5,
21663,Culvert,Partial,108847.2,0.5,
21739,Culvert,Passable,108847.2,1,
21883,Culvert,Passable,108847.2,1,
22297,Culvert,Partial,108847.2,0.5,
23077,Culvert,Passable,108847.2,1,
23334,Falls,Unknown,455041.93,0.5,
23496,Falls,Unknown,455041.93,0.5,
23630,Culvert,Partial,108847.2,0.5,
